Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0,0.06517825275659561,2.7154088020324707,78.02481842041016,0.17291063681689325,-7.226473126753024,-90.8944284622183,8.855138,3.2233195,8.7771015,9.966531,-13.435276,-1.609184,6.564296,-1.3886212,-3.9341767,10.368158,-10.779107,1.936407,-2.5337012,-3.6500401,12.497729,-7.624784,12.625936,-46.96924,68.391045,-3.6769524,6.957218,8.371873,-8.558149,-9.786852,59.519196,66.177,16.033823,2.1254036,-4.1757245
1,0.0656752809882164,2.7217538356781006,78.02730560302734,0.1806530642561746,-7.1627400307534135,-90.86000584110991,8.775729,3.1989968,8.72462,9.952336,-13.43532,-1.5917331,6.5023427,-1.4063356,-3.9613662,10.343523,-10.762896,1.9560704,-2.5621114,-3.662168,12.466621,-7.637154,12.628661,-46.967915,68.391266,-3.6950605,6.942163,8.429712,-8.579743,-9.773941,59.483208,66.12696,15.976978,2.2528756,-4.14412
2,0.06627295911312103,2.7306501865386963,78.02951049804688,0.19022511169858686,-7.101410090047654,-90.8289091545621,8.701006,3.173832,8.674543,9.93669,-13.434637,-1.5758296,6.4407887,-1.4254456,-3.9853392,10.323128,-10.747917,1.97596,-2.5620074,-3.6775858,12.44332,-7.664516,12.636465,-46.99406,68.39786,-3.7167594,6.9240537,8.479007,-8.603841,-9.74371,59.398144,66.09884,15.904779,2.376508,-4.1032133
3,0.06696903705596924,2.7402095794677734,78.03422546386719,0.19859695562108412,-7.035682557364379,-90.79238872103934,8.620251,3.1473293,8.62047,9.919989,-13.433796,-1.5556962,6.3755546,-1.4455378,-4.014146,10.301234,-10.733847,1.9955665,-2.5708742,-3.6932964,12.414462,-7.685066,12.644171,-47.009827,68.392685,-3.733868,6.914495,8.540131,-8.625636,-9.718191,59.32903,66.057526,15.821627,2.5051277,-4.0723567
4,0.06661395728588104,2.7456464767456055,78.04067993164062,0.20778331892004392,-6.959176065491741,-90.74314212712696,8.520241,3.1181612,8.556512,9.909128,-13.43689,-1.5253173,6.301463,-1.4682995,-4.05456,10.275015,-10.721242,2.0145123,-2.5831807,-3.709422,12.380076,-7.699477,12.651781,-47.00345,68.358505,-3.7268429,6.9277034,8.626679,-8.646733,-9.696624,59.262405,65.99541,15.689835,2.6442888,-4.0602274
5,0.06445951014757156,2.7564494609832764,78.0466537475586,0.2187025831706483,-6.868424919976225,-90.67979752456465,8.394531,3.0840685,8.481761,9.908449,-13.444275,-1.476221,6.2129955,-1.4964757,-4.1072726,10.249161,-10.714062,2.0301712,-2.6040823,-3.7286863,12.336555,-7.712854,12.657795,-46.9858,68.30792,-3.7139637,6.964188,8.743235,-8.667797,-9.681947,59.217014,65.90806,15.495807,2.79636,-4.078684
6,0.06290603429079056,2.7669825553894043,78.0531997680664,0.23233357153911746,-6.76781478551643,-90.60608563860434,8.251897,3.0463958,8.39863,9.912607,-13.453366,-1.4134146,6.1158767,-1.5287005,-4.1690874,10.221036,-10.70923,2.0436532,-2.622651,-3.754965,12.29461,-7.729863,12.67211,-46.955715,68.23718,-3.6867454,7.018651,8.877102,-8.700213,-9.65232,59.15439,65.82292,15.234944,2.9582076,-4.1135993
7,0.06347917020320892,2.7774338722229004,78.0596694946289,0.24320596973175185,-6.6615818571143715,-90.52217442685165,8.100134,3.0104403,8.306714,9.9169855,-13.466532,-1.3510514,6.0165577,-1.5596867,-4.240923,10.185831,-10.702646,2.0600307,-2.6466925,-3.7762966,12.2465925,-7.7248435,12.691761,-46.889664,68.116005,-3.6188586,7.094351,9.030288,-8.733427,-9.616163,59.089447,65.732994,14.958317,3.1260653,-4.1519055
8,0.06803618371486664,2.7933406829833984,78.06310272216797,0.24018157362864162,-6.553684081392188,-90.42726489603153,7.9437504,2.9852629,8.2045,9.922803,-13.488596,-1.3037982,5.9250183,-1.5798146,-4.3253093,10.132264,-10.686904,2.083995,-2.6664784,-3.782585,12.193815,-7.6953506,12.707179,-46.77014,67.93267,-3.476085,7.192978,9.201584,-8.749563,-9.59059,58.99424,65.617874,14.691507,3.2983751,-4.1769247
9,0.0755675807595253,2.805025815963745,78.05795288085938,0.18335782793200153,-6.436071732211477,-90.30026735424191,7.532648,3.045204,8.047721,10.434009,-13.781709,-1.2792636,5.861782,-1.5453975,-4.447527,10.0014715,-10.631624,2.1124742,-2.7056298,-3.7374623,12.136626,-7.627862,12.732711,-46.539223,67.660576,-3.1995647,7.3148823,9.384716,-8.767498,-9.554647,58.851196,65.50063,14.4136915,3.4766877,-4.170969
