Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0,0.12510965764522552,3.0864758491516113,77.88339233398438,-0.23252906941491736,-9.700314458482456,-91.01354564714083,12.455351,5.552954,-1.6149018,9.978809,-12.745679,-7.432952,16.53217,-7.5796895,-19.705524,7.712237,-13.236645,7.305664,0.44446743,-1.5494815,13.730427,5.5731974,11.345972,-18.389156,63.688084,4.644386,-3.6044135,15.228326,3.6315029,-9.987841,22.951757,61.701992,-5.7526193,0.4900756,-6.3921437
1,0.1282760351896286,3.1008894443511963,77.88558959960938,-0.23430788044122924,-9.64789663762858,-91.01608007790016,12.392834,5.5535374,-1.6154116,9.962516,-12.744216,-7.4382234,16.455627,-7.5799837,-19.70337,7.719802,-13.236205,7.283563,0.42194816,-1.5436798,13.75432,5.5684276,11.355593,-18.40907,63.646732,4.6794887,-3.5936723,15.241388,3.6293023,-9.993988,22.956306,61.62549,-5.758411,0.48557472,-6.4089236
2,0.13477587699890137,3.1132590770721436,77.88798522949219,-0.23647251562467203,-9.595698897505345,-91.01739602217242,12.329082,5.5547323,-1.6177194,9.949334,-12.744036,-7.4448094,16.380964,-7.579286,-19.703375,7.726663,-13.23633,7.2613435,0.39875966,-1.5357927,13.774776,5.555912,11.361657,-18.431644,63.61935,4.712236,-3.5867066,15.255288,3.6223052,-9.998933,22.958832,61.5595,-5.7564135,0.47926575,-6.4244366
3,0.1324623078107834,3.129188060760498,77.89356994628906,-0.23877870460902897,-9.54289494030244,-91.02093249406451,12.266255,5.5559397,-1.6169728,9.933681,-12.743349,-7.448637,16.304441,-7.5787077,-19.69947,7.7321777,-13.234445,7.23959,0.37989923,-1.5282133,13.795517,5.5394344,11.365943,-18.454092,63.59507,4.7474604,-3.5777614,15.266767,3.615174,-10.003535,22.962452,61.49363,-5.7678394,0.471616,-6.440115
4,0.1341853141784668,3.1450822353363037,77.89910888671875,-0.2396918757387196,-9.486760946741688,-91.03090129133021,12.198069,5.5559525,-1.6090055,9.923118,-12.746922,-7.445601,16.218363,-7.580367,-19.685232,7.7443004,-13.234781,7.218635,0.3790538,-1.5211616,13.817991,5.5117426,11.374599,-18.492853,63.57324,4.777263,-3.563911,15.270063,3.619166,-10.016669,22.969864,61.411114,-5.803841,0.46077248,-6.453982
5,0.1380392611026764,3.1657397747039795,77.90093994140625,-0.23658898811900878,-9.432119766487324,-91.04830436704164,12.131752,5.553108,-1.5917557,9.91559,-12.7551985,-7.429795,16.129948,-7.584858,-19.656681,7.757065,-13.2346735,7.1992135,0.39511603,-1.51467,13.852805,5.4856524,11.387945,-18.532896,63.534634,4.810966,-3.5392451,15.257997,3.6449976,-10.046486,22.986053,61.288227,-5.877369,0.4516154,-6.461428
6,0.14461196959018707,3.1770448684692383,77.90694427490234,-0.23274259151850468,-9.378275517106387,-91.07045916808764,12.065793,5.548418,-1.5681572,9.911044,-12.767214,-7.4050465,16.038546,-7.591597,-19.618032,7.7725115,-13.235368,7.1809044,0.4111372,-1.5125725,13.890984,5.456907,11.395496,-18.55367,63.49944,4.8602185,-3.508083,15.237612,3.6549587,-10.071113,23.015985,61.17878,-5.983036,0.44190338,-6.469143
7,0.1493832767009735,3.1928534507751465,77.91130065917969,-0.2302769738003903,-9.317846035034076,-91.09664296433034,11.994007,5.5470777,-1.5403749,9.904099,-12.77821,-7.381835,15.939181,-7.59476,-19.57623,7.7849936,-13.232052,7.162239,0.42647138,-1.5092767,13.925604,5.4249387,11.400529,-18.570549,63.46506,4.9111967,-3.480046,15.213717,3.6580117,-10.090718,23.049513,61.077946,-6.1032734,0.42252374,-6.4767156
8,0.15170741081237793,3.208721160888672,77.91690826416016,-0.23229356062734766,-9.243213893208218,-91.125975508622,11.908791,5.5530276,-1.5102689,9.891873,-12.78519,-7.3704967,15.824486,-7.5909753,-19.537655,7.792961,-13.221743,7.1422234,0.4280158,-1.4960802,13.955462,5.4081464,11.414456,-18.59185,63.40178,4.9438243,-3.46476,15.1860485,3.6903336,-10.149917,23.103628,60.931576,-6.200126,0.3870186,-6.4778466
9,0.15036806464195251,3.2288498878479004,77.92333984375,-0.23965084379585244,-9.156375045088822,-91.16185376088887,11.815291,5.568903,-1.4750909,9.870544,-12.787654,-7.3773007,15.699805,-7.577087,-19.50409,7.7894273,-13.200188,7.1251855,0.4263915,-1.4713216,13.981124,5.3934054,11.431838,-18.617977,63.327576,4.9593515,-3.466843,15.151046,3.7321,-10.224401,23.150429,60.77878,-6.285714,0.32095528,-6.4710884
10,0.15654480457305908,3.2467105388641357,77.9284896850586,-0.2505428636700723,-9.05990001094286,-91.20343185118054,11.7161045,5.592156,-1.434773,9.840623,-12.786469,-7.395504,15.56485,-7.5568695,-19.471498,7.780923,-13.171453,7.110293,0.42480254,-1.4409285,14.000872,5.3776956,11.451679,-18.650185,63.24994,4.9621344,-3.4800496,15.11097,3.776787,-10.304338,23.195316,60.62917,-6.3694654,0.2325049,-6.4614763
11,0.15499088168144226,3.267226457595825,77.93402862548828,-0.2615876808182246,-8.948229246045303,-91.24426817207114,11.598077,5.6182175,-1.395832,9.810717,-12.781456,-7.4160233,15.410021,-7.5339613,-19.439486,7.7752852,-13.141197,7.088228,0.41870874,-1.4074185,14.016887,5.3658214,11.478806,-18.68758,63.150192,4.9647665,-3.4992862,15.073622,3.841924,-10.405433,23.239788,60.43845,-6.4553056,0.14323981,-6.447891
12,0.15091785788536072,3.289339780807495,77.9400863647461,-0.2728564179672859,-8.816275534037041,-91.27728669489709,11.450954,5.6420527,-1.3644801,9.785486,-12.770882,-7.430017,15.229969,-7.5114164,-19.407742,7.7738237,-13.111653,7.0493326,0.4046567,-1.3828927,14.018836,5.348244,11.506871,-18.726273,63.04254,4.987671,-3.5192854,15.05509,3.906916,-10.4979925,23.281046,60.22855,-6.5588903,0.072914794,-6.4414077
