Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0,-0.3134831190109253,2.612938642501831,77.04592895507812,1.9785992404080384,-11.398407246262693,-88.25865649139848,17.554941,4.8747177,1.1485106,6.905309,-12.115561,-11.523747,23.496758,-11.663392,-19.160803,7.0026603,-15.366568,11.714212,-0.81334376,1.4858217,17.27787,-5.9826236,13.398302,-53.59853,64.81646,-14.13646,3.1258535,2.883374,-6.7476897,-11.659982,46.502064,67.79067,2.3423176,6.3516273,-9.716438
1,-0.3146611750125885,2.6080901622772217,77.04591369628906,1.931028918884404,-11.332780354017347,-88.25103602331615,17.479382,4.943373,1.1637793,6.90561,-12.148623,-11.586863,23.420734,-11.596257,-19.156385,6.991592,-15.365572,11.671698,-0.8994935,1.5183135,17.232952,-6.0799417,13.406766,-53.850834,64.656586,-13.944062,3.52551,2.7231882,-6.750027,-11.6364975,46.368473,67.74082,2.2721622,6.371908,-9.794985
2,-0.3208581507205963,2.607938051223755,77.04631805419922,1.8864737866386772,-11.276098410153926,-88.23841955498587,17.414114,5.0084558,1.1715318,6.905508,-12.178976,-11.644913,23.354301,-11.533566,-19.156849,6.9903245,-15.372344,11.633391,-0.93550736,1.5531785,17.191345,-6.1908417,13.416317,-54.155216,64.51837,-13.841686,3.8970437,2.5727015,-6.7210927,-11.614421,46.167294,67.68322,2.1828303,6.387515,-9.873609
3,-0.3314129412174225,2.6192626953125,77.04747009277344,1.8369380595586897,-11.20158746442273,-88.23600370873679,17.329033,5.081142,1.194061,6.9057264,-12.215064,-11.712767,23.25892,-11.464666,-19.145607,6.991112,-15.375401,11.586507,-0.9994212,1.5877702,17.143402,-6.310216,13.42267,-54.449898,64.3517,-13.583657,4.324561,2.4013944,-6.712579,-11.601053,46.00832,67.60537,2.1045904,6.414076,-9.951114
4,-0.34373006224632263,2.6368510723114014,77.05191040039062,1.7784848714485881,-11.082604744457983,-88.2592444470805,17.195135,5.172436,1.2534188,6.9050803,-12.26479,-11.804997,23.093298,-11.379875,-19.105652,6.9929934,-15.367667,11.517938,-1.0482532,1.6247735,17.073198,-6.4897633,13.426362,-54.838154,64.125534,-12.976257,4.8984747,2.181231,-6.7250676,-11.58935,45.849358,67.480995,2.0255737,6.4638147,-10.026392
5,-0.35508301854133606,2.6566476821899414,77.05850219726562,1.6991166579269836,-10.919542456163464,-88.2989709273489,17.011154,5.298552,1.3444932,6.904534,-12.342526,-11.933512,22.860838,-11.265621,-19.046211,6.9961004,-15.362326,11.423497,-1.1320311,1.6734676,16.982534,-6.722464,13.424453,-55.30288,63.82882,-11.99014,5.641451,1.874121,-6.761228,-11.580134,45.70908,67.31536,1.9902351,6.544951,-10.128848
6,-0.37368860840797424,2.6896729469299316,77.0687484741211,1.601936970057103,-10.724624848330263,-88.35058678478342,16.79175,5.4529605,1.4579341,6.9040303,-12.440892,-12.087087,22.580717,-11.130293,-18.971321,6.999256,-15.357225,11.30989,-1.2450889,1.7323242,16.877048,-6.9900894,13.417121,-55.816856,63.480976,-10.720631,6.4995413,1.4929591,-6.8175964,-11.572794,45.588978,67.12125,1.9860939,6.6488233,-10.2494
7,-0.393418550491333,2.7341527938842773,77.08425903320312,1.5061929635463513,-10.48805195463467,-88.43745632432572,16.528889,5.6136756,1.6098619,6.901924,-12.534087,-12.246222,22.230001,-10.989911,-18.855646,7.006497,-15.32677,11.178778,-1.3691657,1.7817067,16.749664,-7.274672,13.404209,-56.318447,63.076042,-9.110333,7.4455333,1.073172,-6.9288735,-11.569746,45.556305,66.89479,1.9506776,6.766407,-10.328792
8,-0.41148751974105835,2.78220796585083,77.10269927978516,1.4349621156454984,-10.199863002411007,-88.58427256452462,16.21302,5.755303,1.8176684,6.8997974,-12.598358,-12.392119,21.785646,-10.865597,-18.672495,7.020768,-15.243384,11.031122,-1.4430186,1.803083,16.588024,-7.58505,13.366372,-56.80525,62.64132,-7.1201367,8.45026,0.65121776,-7.103364,-11.578823,45.63094,66.61666,1.8108301,6.8883057,-10.307455
9,-0.4421737492084503,2.8394806385040283,77.12415313720703,1.4094354867218224,-9.832313071861755,-88.80920570708858,15.815528,5.8440046,2.1024063,6.892649,-12.634132,-12.53152,20.792326,-10.935087,-18.309322,7.9702616,-15.616576,10.871141,-1.5258784,1.7628623,16.371002,-7.8969464,13.328274,-57.216232,62.172314,-4.568349,9.4933405,0.19423632,-7.4018946,-11.5974655,46.046413,66.326805,1.6962986,7.041289,-10.203024
