Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0,-0.44832783937454224,2.7410171031951904,77.71932220458984,0.39583134693422833,-4.1971084207173055,-91.02839183996547,6.5967035,6.52414,1.0421118,6.945857,-10.255052,-9.957145,9.6698065,-8.669882,-12.304603,7.0099206,-12.363055,9.971435,0.3881675,2.4860504,12.167884,-7.9455733,12.107393,-52.78639,63.2418,-8.066283,5.38474,1.587049,-10.361314,-10.552969,48.555317,67.63559,-0.40549502,6.369828,-4.0781655
1,-0.4667295515537262,2.7578511238098145,77.72805786132812,0.3979625086219278,-4.066306110469519,-91.06436069329321,6.438141,6.5470862,1.0828601,6.941467,-10.229738,-9.977991,9.490308,-8.648568,-12.269476,7.007254,-12.346095,9.964225,0.42769852,2.4881701,12.173288,-7.888213,12.105698,-52.520084,62.977257,-7.6728635,5.514305,1.6582422,-10.388973,-10.543697,48.396362,67.44073,-0.77744275,6.445848,-3.9149792
2,-0.48423534631729126,2.777434825897217,77.73723602294922,0.3996239431215514,-3.9383548807692805,-91.10287436956294,6.284055,6.5721774,1.1256746,6.937937,-10.206817,-9.999845,9.313903,-8.62774,-12.232199,7.0047884,-12.330309,9.958625,0.45694578,2.4910166,12.183602,-7.826025,12.10815,-52.227955,62.709255,-7.262684,5.642266,1.7193037,-10.419531,-10.54401,48.254787,67.24668,-1.1412,6.513124,-3.7489626
3,-0.5035507678985596,2.804732084274292,77.7469482421875,0.4022827874478128,-3.805127965301436,-91.13639896703826,6.1210155,6.596706,1.1633437,6.9343233,-10.180411,-10.019747,9.131342,-8.607294,-12.198992,7.0019693,-12.3116255,9.950238,0.48700014,2.4945056,12.192838,-7.7629333,12.112117,-51.9515,62.427162,-6.8705807,5.775899,1.7944962,-10.441124,-10.550974,48.098183,67.02028,-1.520129,6.5982594,-3.5842164
4,-0.5254084467887878,2.8356258869171143,77.75611877441406,0.40487329503441044,-3.659276308523334,-91.15760566741899,5.9355946,6.6178007,1.1887652,6.9297676,-10.144152,-10.034937,8.933202,-8.588233,-12.1754,6.9994593,-12.286233,9.935111,0.48261404,2.4997938,12.223492,-7.6921945,12.124404,-51.61901,62.09385,-6.46761,5.924582,1.8897201,-10.470334,-10.571793,47.907207,66.70749,-1.9599178,6.735819,-3.4113648
5,-0.5447858572006226,2.8687093257904053,77.7649154663086,0.40646292143868634,-3.5034180372077723,-91.1658394467178,5.7304068,6.635553,1.2004298,6.925168,-10.100672,-10.043177,8.722981,-8.568896,-12.161165,6.995652,-12.253867,9.912394,0.46412584,2.5057404,12.265081,-7.611639,12.14251,-51.277992,61.70956,-6.097496,6.0958714,2.0294137,-10.48679,-10.602774,47.65251,66.2853,-2.477178,6.956369,-3.2187843
6,-0.561030924320221,2.9041218757629395,77.77481079101562,0.4068603405456741,-3.340209614362184,-91.16431894541621,5.5103116,6.6525216,1.201672,6.9208937,-10.051702,-10.04642,8.503154,-8.548454,-12.153929,6.992827,-12.217598,9.884221,0.43548098,2.5130956,12.313763,-7.528086,12.159508,-50.931347,61.29577,-5.7508583,6.283412,2.200396,-10.49829,-10.632902,47.349583,65.79556,-3.0527816,7.231808,-3.0117538
7,-0.5767101049423218,2.9444055557250977,77.78681945800781,0.4058702472494434,-3.160785611460245,-91.15171181255646,5.264903,6.6696715,1.1925073,6.9162483,-9.99159,-10.048567,8.264209,-8.526974,-12.156613,6.989815,-12.173742,9.850797,0.39825022,2.5233192,12.369847,-7.451977,12.183804,-50.5823,60.854073,-5.397407,6.475177,2.373825,-10.511512,-10.675165,47.03176,65.26161,-3.6463459,7.511974,-2.8200898
8,-0.5943914651870728,2.984422206878662,77.8003158569336,0.40343285706348725,-2.956240887286972,-91.12670694837584,4.983308,6.6865554,1.1733923,6.9094977,-9.913514,-10.054098,7.9966526,-8.505722,-12.172108,6.9857297,-12.119372,9.8121395,0.36388022,2.537912,12.425577,-7.390272,12.227646,-50.268646,60.38363,-5.0295105,6.6585426,2.528061,-10.519191,-10.748001,46.739967,64.702934,-4.20242,7.7436576,-2.6803186
9,-0.6118889451026917,3.0292372703552246,77.81636810302734,0.39926730984143416,-2.7200807314324473,-91.08782721217199,4.6566224,6.703818,1.1444347,6.902695,-9.815005,-10.067391,7.6928606,-8.484148,-12.202413,6.9818826,-12.053435,9.765855,0.33240816,2.5565403,12.463354,-7.352475,12.271843,-50.014656,59.91503,-4.6668353,6.8223944,2.6651378,-10.537656,-10.819195,46.49187,64.171585,-4.713599,7.904873,-2.6159294
