Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0,0.2909586429595947,2.6174075603485107,77.04330444335938,-1.8794057443428698,-11.38875474612238,-91.64750465956345,23.450426,11.556013,19.039461,6.9737,-15.327738,-11.6957,17.567026,-4.9873743,-1.25375,6.9239087,-12.143357,11.532206,-2.1581366,-2.5360205,17.230602,-4.8488636,13.709741,-43.42435,66.82709,-2.6480796,6.3745937,9.838562,-7.58533,-11.256089,56.636578,65.62778,13.940816,2.93995,-2.9831593
1,0.29205507040023804,2.612588882446289,77.0431137084961,-1.831808553401133,-11.323114742157824,-91.65509321882205,23.36967,11.490513,19.034094,6.973338,-15.332493,-11.65327,17.49153,-5.0560484,-1.2689631,6.923818,-12.176065,11.595291,-2.089607,-2.5721831,17.186499,-4.8151536,13.719144,-43.272747,66.727486,-2.5782537,6.3973627,9.916183,-7.6964746,-11.232439,56.90645,65.49711,13.75772,3.3374693,-2.8172338
2,0.29812800884246826,2.6124684810638428,77.04331970214844,-1.7870507455390003,-11.266423692339762,-91.66770655523737,23.302893,11.428344,19.034502,6.9730945,-15.339679,-11.61514,17.42586,-5.1213303,-1.2766017,6.9244733,-12.20675,11.653301,-2.0507329,-2.6120274,17.146433,-4.761127,13.727671,-43.077232,66.62924,-2.495429,6.414424,9.993273,-7.8071446,-11.212262,57.202442,65.376076,13.656389,3.706708,-2.6624136
3,0.3086303472518921,2.6237988471984863,77.04437255859375,-1.7377648537055195,-11.191953116345278,-91.67015264231105,23.208305,11.359745,19.023565,6.973076,-15.342455,-11.568396,17.340942,-5.1937566,-1.298946,6.9244175,-12.242625,11.721075,-2.0046597,-2.6500034,17.09868,-4.7237635,13.735768,-42.89824,66.51715,-2.4163733,6.4410424,10.069835,-7.932289,-11.194494,57.51711,65.22482,13.409799,4.134455,-2.4848368
4,0.3208177983760834,2.6412813663482666,77.04911041259766,-1.6792959361431639,-11.073008123262305,-91.64728311041841,23.042904,11.274005,18.984442,6.9744396,-15.334383,-11.49991,17.206665,-5.28494,-1.357692,6.9243517,-12.292506,11.813163,-1.9490087,-2.6869688,17.029518,-4.7213,13.745628,-42.75016,66.366516,-2.3446112,6.491627,10.1445265,-8.1017,-11.17402,57.891457,65.005424,12.804576,4.7120137,-2.2502532
5,0.3318052589893341,2.660757303237915,77.05685424804688,-1.5986728113971753,-10.910122070122574,-91.60868315782977,22.811214,11.158946,18.926258,6.9770637,-15.328593,-11.405754,17.0233,-5.4119854,-1.4475579,6.9230437,-12.369952,11.941404,-1.857159,-2.7341363,16.939459,-4.746584,13.754026,-42.621254,66.18052,-2.3162508,6.573328,10.246388,-8.317597,-11.151941,58.34072,64.707375,11.822709,5.4625916,-1.9210829
6,0.34968024492263794,2.6934523582458496,77.06803894042969,-1.4986509125930636,-10.715319550093607,-91.55893861163221,22.532307,11.019881,18.85337,6.979949,-15.323958,-11.292183,16.803602,-5.5690236,-1.559095,6.9226675,-12.468128,12.094817,-1.7836692,-2.7963483,16.83177,-4.7661324,13.765477,-42.45249,65.952286,-2.303786,6.6766143,10.3651705,-8.590653,-11.113467,58.903454,64.375694,10.579031,6.330306,-1.5150752
7,0.3682865798473358,2.737555742263794,77.08438873291016,-1.398092756670016,-10.478892785350938,-91.47485662473345,22.183134,10.874109,18.74041,6.985597,-15.292788,-11.161274,16.540451,-5.73421,-1.7083983,6.921329,-12.561852,12.2537565,-1.6803713,-2.8469129,16.701502,-4.8551435,13.780686,-42.39549,65.70309,-2.2660236,6.7941017,10.444636,-8.872429,-11.065918,59.42969,63.987423,8.987083,7.2881327,-1.0637231
8,0.3849884569644928,2.785137891769409,77.10396575927734,-1.3208430460267933,-10.191093021572378,-91.3316285197027,21.74225,10.743232,18.560883,6.9964714,-15.20825,-11.013789,16.224392,-5.8816133,-1.9128664,6.919253,-12.625875,12.39957,-1.5544357,-2.858828,16.543745,-5.062114,13.798444,-42.533386,65.440216,-2.142673,6.9166403,10.427121,-9.136686,-11.028367,59.841614,63.52294,6.981465,8.309484,-0.5969802
9,0.4156143069267273,2.8418469429016113,77.12596893310547,-1.2905496302612134,-9.828978436429686,-91.11261093769018,20.929764,10.749032,18.237814,7.5670066,-15.383106,-10.852611,15.831874,-5.975409,-2.1915872,6.9123955,-12.6621065,12.539617,-1.4799154,-2.811743,16.328398,-5.360452,13.842715,-42.945152,65.14447,-2.031359,7.070799,10.328983,-9.439609,-10.95487,60.2703,63.071712,4.446355,9.370573,-0.091912486
