Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0,-0.22025179862976074,2.19913911819458,78.50558471679688,0.8156794464005762,-0.6591191649155256,-89.0774423261081,2.1367958,7.5864573,15.192732,6.8107986,-6.5337954,-7.6887655,0.3770154,-11.426427,-12.249139,7.8652663,-5.306917,11.029345,0.2676117,-2.4371092,10.161473,-3.694474,21.02622,-44.05636,52.227127,3.118552,7.18689,2.6527522,-10.482806,-15.1242285,54.335907,56.206123,-4.0727544,8.90103,-4.608403
1,-0.22515244781970978,2.2061429023742676,78.50566101074219,0.8373200166405343,-0.667219011660542,-89.01929181184525,2.124281,7.5524797,15.141811,6.8088136,-6.5230837,-7.6771474,0.4309643,-11.457177,-12.304627,7.805791,-5.3020396,11.114804,0.22174777,-2.5107577,10.179903,-3.660043,21.076752,-43.838814,51.873493,3.251684,7.3690166,2.4147592,-10.545563,-15.1130905,54.55442,56.105625,-4.2252026,8.954117,-4.5914216
2,-0.2290458232164383,2.2125861644744873,78.50363159179688,0.8589890942479912,-0.6751784103333721,-88.96016245685655,2.1116054,7.518348,15.089521,6.8068886,-6.5131135,-7.666542,0.48389813,-11.488003,-12.360964,7.7511005,-5.302696,11.194387,0.1642956,-2.5828624,10.199487,-3.6152453,21.13176,-43.610134,51.53168,3.4053133,7.535237,2.1872354,-10.608728,-15.10702,54.784794,56.008205,-4.373506,9.017384,-4.5739403
3,-0.23177361488342285,2.217895746231079,78.50128936767578,0.8786033623371607,-0.6834163808474335,-88.90302040794487,2.098529,7.4845953,15.040235,6.8051987,-6.501267,-7.6539063,0.53867775,-11.518595,-12.415538,7.688344,-5.2939143,11.28542,0.11293907,-2.6552894,10.2192,-3.5782614,21.181423,-43.376602,51.153206,3.5280304,7.73096,1.9349759,-10.6697035,-15.107698,55.01288,55.884007,-4.5234523,9.062612,-4.557389
4,-0.23221464455127716,2.2263848781585693,78.49909210205078,0.8993739597696859,-0.6924641096944484,-88.85079658165976,2.085041,7.4512672,14.998529,6.8029127,-6.4841585,-7.6361895,0.59934056,-11.548762,-12.46597,7.6032133,-5.2608476,11.405256,0.03527937,-2.7318006,10.243486,-3.5075357,21.247974,-43.068363,50.62836,3.5917249,8.002625,1.6158265,-10.749564,-15.118906,55.283176,55.70063,-4.667026,9.063462,-4.54606
5,-0.23224015533924103,2.2406277656555176,78.49800872802734,0.9217588034157825,-0.7021159911533154,-88.79421869614332,2.0675538,7.4169736,14.956012,6.8006835,-6.463383,-7.614789,0.66675115,-11.580743,-12.520855,7.500337,-5.206783,11.562507,-0.05281646,-2.814429,10.270855,-3.4233823,21.32056,-42.68638,49.960056,3.6083195,8.386232,1.2044169,-10.837521,-15.144993,55.58831,55.450783,-4.8101726,9.00533,-4.535504
6,-0.23427917063236237,2.2546520233154297,78.49928283691406,0.9422280842299408,-0.7122605707604218,-88.73506661145426,2.0478828,7.3812084,14.913562,6.79732,-6.43924,-7.5911264,0.74385065,-11.613247,-12.579299,7.373833,-5.1323028,11.746537,-0.15440877,-2.9008248,10.301667,-3.319352,21.399889,-42.238926,49.177666,3.5981555,8.850391,0.726092,-10.93273,-15.187025,55.926586,55.146652,-4.949251,8.905466,-4.525889
7,-0.22933869063854218,2.274479866027832,78.5020523071289,0.964484348912776,-0.7230678045087459,-88.69326033801579,2.0310397,7.3434467,14.89044,6.7943497,-6.4084826,-7.5620675,0.8154977,-11.646702,-12.619506,7.2398224,-5.0423026,11.94605,-0.2552853,-2.9888952,10.335805,-3.212351,21.48884,-41.791782,48.301468,3.49602,9.340188,0.22546434,-11.026259,-15.245231,56.25489,54.777157,-5.0927444,8.783713,-4.5241857
8,-0.22096514701843262,2.301419973373413,78.50978088378906,0.9913173091878397,-0.7348721159420273,-88.68855306116302,2.023355,7.305216,14.90536,6.79076,-6.366145,-7.5242853,0.8720439,-11.6788435,-12.621387,7.105638,-4.937861,12.149444,-0.33733228,-3.0752282,10.373508,-3.1094804,21.590155,-41.40443,47.344204,3.2467825,9.802294,-0.25177082,-11.101195,-15.319719,56.517128,54.326836,-5.2601233,8.660372,-4.537082
9,-0.2085774838924408,2.333733558654785,78.51976776123047,1.0200125786920549,-0.7440591149420643,-88.71864711366219,2.018144,7.266206,14.955135,6.7868705,-6.306871,-7.4760146,0.90803814,-11.710056,-12.584587,6.9729486,-4.816805,12.357876,-0.39909935,-3.1582127,10.413365,-3.018944,21.70577,-41.086483,46.294506,2.7579207,10.271467,-0.7167945,-11.159344,-15.412444,56.71031,53.780533,-5.4883285,8.5534725,-4.558824
10,-0.19630619883537292,2.368975877761841,78.53083801269531,1.051766813188811,-0.7516789479353906,-88.77556895026468,2.015227,7.2252564,15.03252,6.7824545,-6.2344027,-7.419313,0.9326847,-11.740602,-12.518596,6.8312383,-4.675571,12.576123,-0.44511232,-3.240304,10.456421,-2.933246,21.83617,-40.810287,45.146355,2.085892,10.764622,-1.1826984,-11.205686,-15.525467,56.856182,53.14602,-5.7558312,8.448307,-4.5881495
