Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0,-0.9186580777168274,2.187812089920044,77.6305923461914,-0.7394707201760837,-3.760563101329681,-93.97195093039613,7.3071957,11.219047,3.716971,7.3579974,-10.290491,-13.572476,8.767784,-7.977853,-11.961202,6.9759226,-11.75445,9.911903,2.4119415,0.35632163,7.8902416,0.7075777,15.7606125,-36.459755,59.032665,15.671238,-6.071705,4.1072674,-3.8807938,-8.681115,42.495472,61.863323,-12.65421,1.4697022,-1.2717054
1,-0.9627252817153931,2.159534454345703,77.62601470947266,-0.7817969352995624,-3.7020927190384683,-94.01901060670464,7.29457,11.319766,3.7617738,7.3383446,-10.316993,-13.636955,8.717057,-7.8803396,-11.932669,6.9739842,-11.793817,9.8796015,2.4086404,0.38409135,7.8623977,0.7712524,15.786492,-36.430492,59.017544,15.675666,-6.0624704,4.114939,-3.8888042,-8.6721735,42.56644,61.836205,-12.721114,1.4712601,-1.2376223
2,-1.0103307962417603,2.130218267440796,77.62422180175781,-0.8266388114606225,-3.642070329117419,-94.06322999846796,7.277544,11.42176,3.8028147,7.320389,-10.342948,-13.701962,8.66521,-7.781517,-11.908409,6.9714885,-11.832752,9.847187,2.3918192,0.41205502,7.8335795,0.8404252,15.814382,-36.385517,58.997566,15.690424,-6.0497174,4.117742,-3.900901,-8.664618,42.65672,61.808968,-12.780321,1.4718544,-1.2069446
3,-1.05751633644104,2.1003129482269287,77.62193298339844,-0.87042069861403,-3.5851726678135467,-94.11264048246294,7.2671747,11.523227,3.850425,7.302856,-10.371663,-13.766031,8.615784,-7.6830053,-11.876427,6.9695735,-11.872459,9.81582,2.3702612,0.44108796,7.8077145,0.9212473,15.8435,-36.331627,58.97224,15.69526,-6.046103,4.1287594,-3.9149523,-8.658717,42.750954,61.781788,-12.840608,1.4762226,-1.170818
4,-1.1037980318069458,2.0705809593200684,77.61882781982422,-0.9092887170647647,-3.536139863115746,-94.17546510434883,7.2746344,11.622239,3.914456,7.283727,-10.4056015,-13.827828,8.573326,-7.587159,-11.8251915,6.968077,-11.913811,9.787032,2.3492463,0.47347876,7.7878394,1.0198478,15.868909,-36.270695,58.94518,15.673395,-6.0645685,4.161974,-3.928164,-8.655263,42.83937,61.75339,-12.907783,1.4894176,-1.1206766
5,-1.1530972719192505,2.037428617477417,77.61700439453125,-0.9424287926343146,-3.4897339126556615,-94.24804715730627,7.2926517,11.716838,3.9917545,7.265248,-10.441816,-13.884997,8.53458,-7.496301,-11.758242,6.966756,-11.956546,9.767848,2.3203218,0.50711685,7.764843,1.1398327,15.892964,-36.198483,58.91511,15.618512,-6.1067815,4.19399,-3.9387224,-8.653563,42.924236,61.72856,-12.980625,1.519175,-1.0479498
6,-1.2022573947906494,1.996814489364624,77.6134033203125,-0.969794797704325,-3.4455710860592275,-94.32814386506915,7.3185644,11.808493,4.079054,7.247597,-10.480064,-13.939207,8.499144,-7.408943,-11.679382,6.9640512,-11.999085,9.755388,2.2857456,0.5410956,7.7406855,1.2755159,15.917188,-36.11693,58.88234,15.540146,-6.1668463,4.2261586,-3.946402,-8.653077,43.0072,61.70353,-13.057249,1.5605735,-0.9591571
7,-1.2507787942886353,1.956465482711792,77.60913848876953,-0.9973080979673175,-3.415698400508336,-94.4253122338786,7.370168,11.899554,4.186244,7.2266836,-10.527576,-13.994586,8.473671,-7.321715,-11.578007,6.964239,-12.04504,9.736256,2.2471738,0.5794927,7.7349367,1.4397984,15.941538,-36.01709,58.832256,15.447019,-6.2442794,4.3090787,-3.9665127,-8.655277,43.101418,61.67983,-13.136613,1.600051,-0.8695103
8,-1.2969251871109009,1.9162366390228271,77.60504913330078,-1.0258428401126,-3.4116151089429576,-94.54879673066628,7.462257,11.994565,4.3222094,7.2045197,-10.594894,-14.055721,8.467635,-7.228879,-11.443474,6.9647036,-12.0932865,9.696927,2.215611,0.63005936,7.7656803,1.6353092,15.958048,-35.90087,58.76174,15.347678,-6.338782,4.4950104,-4.0084453,-8.661484,43.2077,61.65537,-13.220772,1.6237218,-0.7935394
9,-1.342883825302124,1.8804070949554443,77.5959701538086,-1.058312249906546,-3.442030963350041,-94.69769312502687,7.6082644,12.100146,4.488112,7.1792774,-10.692673,-14.130353,8.492457,-7.127798,-11.274586,6.968417,-12.152185,9.621338,2.169432,0.69309306,7.839857,1.8676801,15.972955,-35.76422,58.66885,15.270651,-6.428115,4.80583,-4.063675,-8.674249,43.33167,61.624935,-13.288013,1.6220846,-0.73832136
