Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0,-0.26350149512290955,2.628722906112671,78.69799041748047,0.14459118430015028,-1.2779510806292993,-91.60026129326003,2.2346454,7.6344028,11.732538,6.956463,-6.378774,-8.406633,0.85854715,-6.692023,-6.1352534,7.9503627,-6.457723,7.803209,-0.9087839,-0.87254107,8.235065,4.874268,23.765722,-41.66207,48.40403,0.09115554,6.4484496,3.148404,-2.1794012,-18.682255,43.45059,51.437622,-2.749138,9.068979,-2.990301
1,-0.2856322228908539,2.640872001647949,78.69862365722656,0.13415762306233336,-1.287590888050429,-91.60461608041365,2.2308204,7.6732116,11.725374,6.9615526,-6.361389,-8.438425,0.85968614,-6.652093,-6.1379156,7.9464483,-6.4521265,7.7756314,-0.9434976,-0.851336,8.259528,4.946599,23.817066,-41.594173,48.332645,0.10098177,6.4763513,3.1290236,-1.9565215,-18.698559,43.18728,50.912273,-2.6649036,8.704155,-3.1870306
2,-0.3127678632736206,2.6550490856170654,78.6992416381836,0.12163169108479248,-1.2966020737187254,-91.61110865585624,2.2266605,7.712814,11.719573,6.968381,-6.3466315,-8.470568,0.86434853,-6.6108985,-6.139143,7.933016,-6.441748,7.7482696,-0.98125225,-0.82404125,8.27682,5.0065856,23.843452,-41.53013,48.29079,0.11123289,6.504486,3.1098685,-1.7565206,-18.70671,42.957085,50.464737,-2.6427898,8.367546,-3.355887
3,-0.3425760865211487,2.6713273525238037,78.7001724243164,0.1119702025142907,-1.3071478710271236,-91.61339745218393,2.22122,7.7514577,11.710769,6.976085,-6.3290243,-8.502071,0.8666779,-6.5715923,-6.143647,7.9285436,-6.435528,7.7204537,-0.99871415,-0.8031063,8.30258,5.056037,23.885656,-41.48317,48.24126,0.11890486,6.5297966,3.094396,-1.5013744,-18.727776,42.64287,49.866108,-2.5053127,7.9736385,-3.5775626
4,-0.37556785345077515,2.689493179321289,78.70213317871094,0.10372213887617586,-1.3215775566463255,-91.60508270776673,2.214966,7.787604,11.694742,6.981598,-6.302494,-8.5320835,0.8707318,-6.5359254,-6.157452,7.929659,-6.43065,7.691542,-1.0379144,-0.7920015,8.333544,5.11558,23.927147,-41.408566,48.194363,0.13275914,6.54427,3.0903203,-1.1721344,-18.764084,42.23353,48.948597,-2.036848,7.4360127,-3.9419966
5,-0.4120436906814575,2.7116146087646484,78.7010498046875,0.11110629197324935,-1.3365775599550556,-91.59154368825602,2.2122555,7.8060536,11.680911,6.972778,-6.261235,-8.558544,0.73177004,-6.533071,-6.1559567,8.232116,-6.583028,7.666511,-1.0860596,-0.8031252,8.366551,5.180286,23.96949,-41.318016,48.15394,0.15171435,6.5393634,3.1053329,-0.74640465,-18.8281,41.685078,47.684914,-1.160415,6.669751,-4.474066
6,-0.44539156556129456,2.7350826263427734,78.69972229003906,0.1214695311684388,-1.3538386304546661,-91.57203056824336,2.2088354,7.8221364,11.664581,6.962803,-6.2136083,-8.584048,0.6228756,-6.529919,-6.1622224,8.476277,-6.704149,7.642265,-1.1378077,-0.8199042,8.406043,5.243959,24.014536,-41.222366,48.116108,0.17128724,6.520937,3.133975,-0.23163155,-18.926355,41.024944,46.141342,-0.0007254566,5.733545,-5.1111608
7,-0.4834441840648651,2.7663660049438477,78.69835662841797,0.13352112793706367,-1.3766460598009271,-91.5384047102559,2.2020226,7.837239,11.635182,6.9565077,-6.160317,-8.609275,0.51226074,-6.530245,-6.181833,8.738344,-6.832154,7.61307,-1.196519,-0.84528065,8.459748,5.30675,24.063486,-41.10861,48.073013,0.19813673,6.504623,3.1625187,0.37071592,-19.057905,40.288113,44.270683,1.3359425,4.7546067,-5.8046317
8,-0.5256609320640564,2.7980704307556152,78.69864654541016,0.14572310773167815,-1.4084738036659858,-91.48213867228945,2.1908197,7.8537736,11.582281,6.9542837,-6.098744,-8.635547,0.39661017,-6.533395,-6.224126,9.036391,-6.975297,7.5727267,-1.2682157,-0.8811916,8.535382,5.3669944,24.117807,-40.9646,48.018684,0.2351354,6.505747,3.1773448,1.0585448,-19.215769,39.509285,42.026176,2.7465804,3.8633754,-6.5157413
9,-0.5724963545799255,2.834970712661743,78.69727325439453,0.1543783268437151,-1.4510116614820698,-91.40331234511869,2.178626,7.8745084,11.506858,6.9570184,-6.0354924,-8.665936,0.27683884,-6.537916,-6.2894187,9.37594,-7.137665,7.5191116,-1.3518766,-0.9318987,8.628717,5.4257092,24.178528,-40.786457,47.956547,0.30274814,6.53769,3.1680799,1.8588085,-19.399607,38.687313,39.33835,4.323098,3.0125465,-7.3080435
