Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0,0.8975316882133484,2.187901258468628,77.61576843261719,0.8492560483069338,-3.757409944813797,-85.98457772628402,8.756936,7.8542314,11.920472,6.9510355,-11.730232,-9.901428,7.1406207,-11.354255,-3.719074,7.7342343,-10.498706,13.582514,-5.474641,-0.95721716,7.843571,-1.9420888,10.583378,-39.47425,60.848873,12.412871,1.4659649,1.62602,-1.6570811,-13.954283,39.606255,60.173527,-15.999751,-6.0359044,-3.756825
1,0.9415913224220276,2.1596243381500244,77.6111068725586,0.8912510352161631,-3.6989999260849156,-85.93745426394212,8.706745,7.75691,11.892242,6.948992,-11.769983,-9.869782,7.127144,-11.454951,-3.763417,7.715962,-10.525652,13.647065,-5.4900327,-0.9873674,7.8136377,-1.9399399,10.583631,-39.519215,60.811546,12.488866,1.4673135,1.5904777,-1.6204973,-13.963182,39.59567,60.188225,-16.005383,-6.0274353,-3.7666805
2,0.989219069480896,2.1302480697631836,77.60934448242188,0.935787896051405,-3.639023756103488,-85.89317959152125,8.654346,7.6588016,11.868122,6.9476213,-11.809324,-9.837202,7.1113257,-11.556696,-3.804445,7.696138,-10.550854,13.711974,-5.463665,-1.0160146,7.7814837,-1.954921,10.585541,-39.62756,60.78116,12.539979,1.4695411,1.5627,-1.5520555,-13.9883,39.54252,60.173473,-16.02159,-6.0151024,-3.7706728
3,1.0364432334899902,2.100314140319824,77.6070327758789,0.9789416121561572,-3.5821943882205702,-85.84364918315971,8.60541,7.5609875,11.836124,6.945012,-11.848695,-9.805995,7.101898,-11.657603,-3.8520656,7.6769757,-10.578775,13.775947,-5.442805,-1.0457424,7.7537713,-1.9677223,10.588137,-39.72157,60.74815,12.600753,1.4745024,1.5275512,-1.479528,-14.013806,39.489265,60.15712,-16.028492,-6.011767,-3.7825897
4,1.0828858613967896,2.070533037185669,77.60401916503906,1.0168326664542728,-3.533174681996674,-85.7806677380768,8.562723,7.466291,11.784751,6.944297,-11.890515,-9.77731,7.1095247,-11.755403,-3.9161575,7.657458,-10.612489,13.837671,-5.41215,-1.0774679,7.7332697,-1.9859676,10.592713,-39.823048,60.71697,12.664435,1.4886129,1.4790499,-1.3772153,-14.046511,39.417046,60.123863,-16.010557,-6.030022,-3.8160458
5,1.1325212717056274,2.03733491897583,77.60247802734375,1.048690584778803,-3.4868475758078357,-85.70765233874985,8.524043,7.3766775,11.717398,6.94269,-11.932982,-9.758125,7.127008,-11.848624,-3.99367,7.6399417,-10.649044,13.894879,-5.401118,-1.1107777,7.706332,-1.9885143,10.595857,-39.88651,60.686943,12.744493,1.5181372,1.4069808,-1.2816964,-14.063355,39.366623,60.11898,-15.95317,-6.0726094,-3.851881
6,1.1820175647735596,1.9964916706085205,77.60021209716797,1.0743577800774768,-3.442789097837691,-85.6273174271357,8.488087,7.2911735,11.638268,6.941579,-11.976469,-9.745709,7.155719,-11.938879,-4.081573,7.6174345,-10.684899,13.948801,-5.348536,-1.1429869,7.6828074,-2.0046992,10.6038265,-39.992508,60.659767,12.816148,1.5610565,1.3205686,-1.1335057,-14.102189,39.26252,60.069557,-15.882239,-6.1324854,-3.8847744
7,1.2306549549102783,1.9558582305908203,77.59760284423828,1.1016410629888516,-3.41295851753951,-85.53001001147075,8.463158,7.203916,11.536851,6.9407597,-12.021891,-9.726421,7.2064886,-12.02935,-4.1887083,7.5983973,-10.733476,14.003976,-5.3201036,-1.1833234,7.673162,-2.0211473,10.61125,-40.074257,60.63356,12.90066,1.6006789,1.2323128,-0.98488986,-14.127098,39.176125,60.03374,-15.790083,-6.2092385,-3.9723165
8,1.2766375541687012,1.91517972946167,77.5961685180664,1.1309748661428831,-3.4090202269195458,-85.40647890667904,8.457316,7.1101274,11.40233,6.941158,-12.070051,-9.686965,7.3000503,-12.125997,-4.3248215,7.574418,-10.800028,14.064923,-5.2886257,-1.2379119,7.6995163,-2.065624,10.622669,-40.180832,60.611046,12.985679,1.6248236,1.1585081,-0.79898006,-14.147209,39.061447,59.972984,-15.696549,-6.3026767,-4.1625943
9,1.3217116594314575,1.878654956817627,77.59093475341797,1.1675544243703693,-3.4396198823789286,-85.25798844561835,8.482414,7.004591,11.233941,6.944709,-12.12882,-9.610999,7.4454,-12.2358055,-4.490063,7.551472,-10.899307,14.13914,-5.244062,-1.3110538,7.76769,-2.1216342,10.640829,-40.30054,60.582348,13.056066,1.6237117,1.1050811,-0.5793203,-14.167307,38.92904,59.89333,-15.62799,-6.389994,-4.4780464
