Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0,0.4269586503505707,2.7433462142944336,77.71803283691406,-0.3018144736906676,-4.191901055912438,-88.92577815271443,9.654221,8.565265,12.259625,6.9862127,-12.337134,-9.963752,6.449312,-6.6304636,-1.0632788,7.2729797,-10.436003,9.961033,-3.4078102,-3.2462816,12.064141,-8.543044,12.845779,-45.5165,66.63266,0.19503185,6.4196873,4.2470474,-9.553527,-9.807242,55.805397,64.15685,7.8974376,5.2458277,-1.5719621
1,0.4453636705875397,2.760124683380127,77.7269287109375,-0.30415204588531475,-4.0611398450584195,-88.89031036911575,9.474737,8.544358,12.225205,6.983716,-12.320153,-9.956697,6.3134084,-6.6529517,-1.105888,7.2200646,-10.38472,9.982012,-3.45177,-3.2502334,12.069119,-8.549775,12.85416,-45.3537,66.4118,0.5685924,6.4957914,4.088844,-9.518887,-9.78727,55.539867,63.920334,7.4983335,5.378198,-1.6363425
2,0.46284621953964233,2.7796733379364014,77.73624420166016,-0.3061390202305033,-3.933291497778672,-88.85228630172259,9.299231,8.523768,12.188702,6.9808564,-12.304611,-9.951173,6.182592,-6.677328,-1.1506647,7.1676207,-10.335944,10.003864,-3.483811,-3.2563376,12.079117,-8.557897,12.877252,-45.209904,66.188774,0.933791,6.563357,3.92733,-9.481725,-9.768373,55.24682,63.684155,7.0821304,5.5083575,-1.6905951
3,0.48215869069099426,2.8069374561309814,77.74610137939453,-0.30908126186909146,-3.8002173578129215,-88.81930218800221,9.116973,8.503793,12.156241,6.9781,-12.28596,-9.942952,6.042226,-6.7011766,-1.1901942,7.1158657,-10.283859,10.023844,-3.514463,-3.2626543,12.091597,-8.561096,12.903654,-45.048927,65.93502,1.3164619,6.648329,3.7659829,-9.441388,-9.758853,54.961895,63.42438,6.678862,5.645013,-1.7570689
4,0.5040372014045715,2.8377604484558105,77.75553131103516,-0.3118250676855583,-3.6542227445357445,-88.79879103198203,8.919156,8.48489,12.133655,6.9754868,-12.260757,-9.927894,5.878725,-6.7216854,-1.2172364,7.06425,-10.222545,10.03912,-3.5246558,-3.2703602,12.115993,-8.560875,12.93892,-44.84985,65.59933,1.7525997,6.7847953,3.6017332,-9.397671,-9.755177,54.6563,63.12233,6.283969,5.796154,-1.8496677
5,0.5233472585678101,2.8707687854766846,77.76496124267578,-0.31337024023794824,-3.498403321307872,-88.79133737684877,8.708944,8.465732,12.120477,6.9722524,-12.228733,-9.905302,5.695575,-6.7389345,-1.2305188,7.012747,-10.154136,10.047333,-3.5126274,-3.2824833,12.159978,-8.542511,12.999969,-44.58675,65.13289,2.270843,7.0051894,3.4149919,-9.345214,-9.759937,54.319664,62.76139,5.9073653,5.9702315,-1.9831116
6,0.5395975708961487,2.906073570251465,77.77581024169922,-0.3139745590148644,-3.335286530852713,-88.79367748328697,8.489839,8.445477,12.114457,6.969226,-12.192713,-9.877158,5.4962277,-6.75509,-1.2331656,6.964276,-10.081641,10.050517,-3.4906363,-3.2956812,12.214167,-8.515946,13.063129,-44.271015,64.59253,2.850837,7.2802677,3.2134755,-9.287635,-9.772553,53.974117,62.360786,5.550238,6.1613927,-2.1467476
7,0.5551771521568298,2.946202516555786,77.78917694091797,-0.31279782344325696,-3.155755318405345,-88.80730121467656,8.251295,8.423934,12.118596,6.965906,-12.148784,-9.84386,5.2596626,-6.7719626,-1.2238623,6.9398985,-10.010836,10.0525,-3.460929,-3.3108368,12.269322,-8.4947195,13.125293,-43.9477,64.02439,3.4407063,7.5590587,3.03082,-9.236382,-9.790304,53.637203,61.938255,5.194457,6.3563724,-2.3158598
8,0.572500467300415,2.986013412475586,77.80447387695312,-0.3087827522881568,-2.951121859783953,-88.833714269624,7.9839077,8.401171,12.135987,6.962317,-12.094895,-9.805219,4.9767537,-6.790104,-1.2027854,6.9344244,-9.933106,10.057853,-3.4317605,-3.330338,12.319961,-8.478522,13.199,-43.650166,63.456074,3.9940677,7.788342,2.9008393,-9.202279,-9.815754,53.334824,61.50053,4.824749,6.5421968,-2.4662325
9,0.589346170425415,3.030656099319458,77.82192993164062,-0.30167593629547984,-2.7149726053454186,-88.87440770455329,7.6816983,8.37643,12.168884,6.9572873,-12.029021,-9.758831,4.649872,-6.8099065,-1.1713941,6.926541,-9.833586,10.070993,-3.4027874,-3.3540545,12.354557,-8.478059,13.271721,-43.396202,62.916637,4.5027623,7.946858,2.8445768,-9.18824,-9.844452,53.085556,61.058956,4.4565473,6.708637,-2.5980434
10,0.6096092462539673,3.081550359725952,77.8392333984375,-0.29104101873067606,-2.453668501456849,-88.92779807256171,7.3498807,8.351925,12.214439,6.9533453,-11.953818,-9.705304,4.286104,-6.8283825,-1.1302867,6.918178,-9.717718,10.090015,-3.3705504,-3.3793178,12.379998,-8.488904,13.34234,-43.16345,62.38379,4.991827,8.066372,2.8408625,-9.188556,-9.875547,52.8706,60.607033,4.090714,6.8646817,-2.7219753
11,0.6299340724945068,3.1395132541656494,77.85835266113281,-0.2838629300663928,-2.176893172039138,-88.99132545060357,7.000374,8.3280735,12.26933,6.947022,-11.869639,-9.648587,3.8979776,-6.8447986,-1.0792308,6.908138,-9.589523,10.110397,-3.336882,-3.404643,12.409629,-8.510386,13.410205,-42.938786,61.85032,5.4520206,8.171802,2.8648505,-9.204907,-9.908056,52.664204,60.148876,3.6928606,7.0249143,-2.8309216
12,0.6502555012702942,3.205674409866333,77.87689971923828,-0.2804742395049332,-1.8945698451364148,-89.06207583692624,6.641109,8.30935,12.329319,6.9430747,-11.780836,-9.592484,3.496863,-6.8551044,-1.0185918,6.8983765,-9.454861,10.126683,-3.3035657,-3.4251523,12.457217,-8.540992,13.474627,-42.707943,61.30854,5.8761034,8.287889,2.8912892,-9.239192,-9.940936,52.439754,59.68848,3.2284172,7.2038856,-2.9173162
13,0.6773489713668823,3.2703983783721924,77.89424896240234,-0.28431596573318757,-1.6036403169440865,-89.13936945910025,6.271875,8.293842,12.394131,6.9376116,-11.6898775,-9.536622,3.0810387,-6.86001,-0.9489545,6.887651,-9.314688,10.137711,-3.2733412,-3.4405804,12.516691,-8.575353,13.534685,-42.47071,60.754707,6.248207,8.424377,2.9256713,-9.291856,-9.9732685,52.204792,59.23206,2.674677,7.4012413,-2.977326
14,0.7125653624534607,3.3383331298828125,77.91207122802734,-0.29557841168061916,-1.3017143860621436,-89.22372518662047,5.8517776,8.295915,12.458812,7.012693,-11.637889,-9.479061,2.6469297,-6.855079,-0.87180597,6.8763547,-9.166591,10.14746,-3.2455046,-3.4473267,12.584912,-8.617255,13.590193,-42.23381,60.19556,6.5762434,8.567221,2.9777899,-9.363767,-10.004601,51.969433,58.77912,2.054804,7.6098676,-3.0148842
15,0.7464171051979065,3.4144632816314697,77.9262466430664,-0.31159963444762,-0.9978244165176273,-89.31763728260654,5.423427,8.300726,12.529658,7.095364,-11.577393,-9.418412,2.2022734,-6.846071,-0.78330374,6.865113,-9.009318,10.155257,-3.2122886,-3.4541636,12.677229,-8.676244,13.64123,-41.991768,59.63554,6.891502,8.705236,3.0278842,-9.452871,-10.033945,51.706867,58.316986,1.4002912,7.8354993,-3.0334625
16,0.7705970406532288,3.4969918727874756,77.93395233154297,-0.32422483305300337,-0.7012328152045161,-89.42268009257164,4.9728546,8.3092375,12.6040535,7.2340913,-11.5307255,-9.3541765,1.7564347,-6.836898,-0.6808804,6.853562,-8.8422,10.160715,-3.1661801,-3.4678426,12.809436,-8.763868,13.68828,-41.741425,59.08055,7.2234097,8.827295,3.0562038,-9.557934,-10.060115,51.390236,57.83386,0.7433467,8.083594,-3.036609
17,0.794736385345459,3.584129810333252,77.93933868408203,-0.3352928946686664,-0.41193367688677657,-89.54289642466102,4.2252283,8.384773,12.643215,8.020878,-11.806046,-9.28179,1.2987959,-6.8260756,-0.5585625,6.860213,-8.674025,10.1610985,-3.0999548,-3.4871159,12.983412,-8.883717,13.730149,-41.484318,58.532196,7.5867934,8.935435,3.0472052,-9.675472,-10.081422,51.00279,57.329006,0.07700308,8.360333,-3.0336902
18,0.8144590854644775,3.6818060874938965,77.93708801269531,-0.33743195099078477,-0.12611034557088396,-89.67660844422727,3.4330344,8.461956,12.684415,8.906115,-12.117307,-9.201199,0.8007249,-6.824983,-0.413672,6.938337,-8.533819,10.158646,-3.0173733,-3.5205,13.191179,-9.0303135,13.76883,-41.224106,57.986256,7.962178,9.033769,3.0146117,-9.806859,-10.098713,50.55975,56.807034,-0.6117924,8.661065,-3.01875
19,0.8445684909820557,3.7858002185821533,77.93199920654297,-0.34547803589033793,0.15356140901486665,-89.81376120717962,2.6049466,8.557915,12.719951,9.873968,-12.457558,-9.118222,0.05199936,-6.8119698,-0.23546964,7.545692,-8.663134,10.153192,-2.9379916,-3.5485013,13.431978,-9.201758,13.79649,-40.950527,57.45208,8.333087,9.11348,2.984634,-9.965229,-10.108738,50.09375,56.27922,-1.2964278,8.973647,-2.97469
20,0.8811318278312683,3.895324945449829,77.92204284667969,-0.37003495244371115,0.42429466567455465,-89.94506995161076,1.7427496,8.679015,12.742176,10.922902,-12.826717,-9.03815,-0.73051167,-6.781277,-0.061077576,8.238928,-8.831139,10.151789,-2.8670151,-3.5660255,13.709977,-9.396736,13.821418,-40.66831,56.9237,8.678244,9.166867,2.9812188,-10.153817,-10.115479,49.61406,55.739525,-1.9607991,9.286054,-2.881304
21,0.915103018283844,4.005258083343506,77.90663146972656,-0.41131153927800057,0.6832489698383986,-90.06242880502265,0.84186625,8.829681,12.740835,12.064023,-13.231385,-8.958272,-1.5083094,-6.731127,0.09767992,8.949433,-8.999844,10.155114,-2.8239446,-3.5700233,14.025891,-9.613875,13.837572,-40.377644,56.414375,9.001508,9.194525,3.0275898,-10.376766,-10.116711,49.14411,55.195496,-2.6147637,9.615358,-2.7351584
22,0.9526004791259766,4.127164840698242,77.88453674316406,-0.4678363115883209,0.9327440008300774,-90.17259780898088,-0.0986732,9.008416,12.720202,13.296169,-13.6697855,-8.873923,-2.2902725,-6.663506,0.24857213,9.685679,-9.173506,10.159627,-2.7846415,-3.5645661,14.3841305,-9.86107,13.8529415,-40.08775,55.914917,9.311812,9.200377,3.1016433,-10.628185,-10.113339,48.64023,54.640697,-3.2792165,9.95908,-2.5390322
23,0.9871880412101746,4.26130485534668,77.85265350341797,-0.537328884253594,1.178144795539438,-90.28873571939717,-1.0686637,9.212424,12.695467,14.592778,-14.130021,-8.788272,-3.089586,-6.577508,0.4022022,10.454205,-9.354464,10.164472,-2.75363,-3.5472417,14.7674885,-10.122899,13.861463,-39.768307,55.41192,9.593646,9.180696,3.173765,-10.914154,-10.105993,48.13755,54.076977,-3.891832,10.279404,-2.3087947
