Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0,0.23654940724372864,2.627126932144165,78.7068862915039,-0.02604978804025629,-1.279834837125798,-88.38563763851788,1.0546726,6.5482836,6.163216,7.5320187,-6.2332335,-7.799734,2.0583642,-7.794002,-11.70522,7.349155,-6.5907755,8.410066,-2.1185627,0.22981706,8.264596,0.34587237,20.644884,-40.16469,50.24819,2.4473305,9.115705,3.1433501,2.180923,-21.949207,45.051834,49.65407,-0.4153576,6.3860884,-3.056436
1,0.2586105167865753,2.6392602920532227,78.70741271972656,-0.015443462704800084,-1.2894001449631587,-88.38127072413864,1.0548106,6.5083585,6.165637,7.5296803,-6.2282915,-7.7722263,2.054071,-7.833016,-11.697877,7.3552055,-6.574071,8.441852,-2.0784862,0.20179924,8.288434,0.5866381,20.66328,-39.90399,49.702812,2.3497114,8.751581,3.33445,2.2464316,-21.994385,44.98123,49.589405,-0.42701122,6.4131722,-3.0376377
2,0.28572431206703186,2.653430461883545,78.70801544189453,-0.0030159386330848646,-1.2983421689415784,-88.37475731076937,1.0562775,6.467623,6.1663237,7.523208,-6.2217975,-7.7449083,2.049848,-7.87244,-11.692032,7.3621826,-6.5594015,8.473916,-2.0516384,0.17151868,8.309519,0.81511956,20.676704,-39.65328,49.22406,2.322205,8.414729,3.4967394,2.2985747,-22.031504,44.92837,49.538452,-0.43529785,6.4419265,-3.0180144
3,0.31550484895706177,2.669684886932373,78.70899200439453,0.006827766498288142,-1.3088323696010842,-88.37249606252266,1.0626688,6.427704,6.1712055,7.510198,-6.211151,-7.717108,2.044949,-7.911109,-11.683117,7.3686376,-6.5411663,8.505445,-2.031848,0.1460772,8.336252,1.0912864,20.696785,-39.338696,48.602856,2.169025,8.021568,3.7112565,2.3465128,-22.078342,44.8815,49.483227,-0.4419625,6.4672494,-3.0026486
4,0.3484547436237335,2.687844753265381,78.71096801757812,0.015417735770793263,-1.3231824086819068,-88.3808345640266,1.0684292,6.391395,6.1851783,7.5071673,-6.203924,-7.6881537,2.0376298,-7.947776,-11.666738,7.376208,-6.5157275,8.535474,-1.9909561,0.13058667,8.367782,1.4464774,20.724424,-38.92525,47.66365,1.681913,7.4861608,4.060578,2.400856,-22.120829,44.806324,49.4371,-0.45758024,6.4816937,-2.9985416
5,0.3848648965358734,2.709918737411499,78.7101821899414,0.010721106335001658,-1.3386573464941185,-88.39492288592315,0.95298916,6.3829865,6.187579,7.7615123,-6.331187,-7.6625504,2.0331562,-7.9696198,-11.651567,7.371419,-6.4763207,8.562493,-1.948641,0.13469031,8.404839,1.9192805,20.77825,-38.35735,46.360462,0.78363335,6.72481,4.5659127,2.4545388,-22.168154,44.724678,49.396034,-0.47594437,6.477193,-3.0134516
6,0.4181423783302307,2.7333638668060303,78.70909881591797,0.0021930776288359086,-1.3561436562279907,-88.41474155112292,0.8545943,6.3766165,6.1958942,7.9842277,-6.4410486,-7.637965,2.0282905,-7.9881663,-11.634321,7.3650675,-6.4306445,8.588287,-1.9014335,0.14501074,8.448389,2.4853756,20.861458,-37.678947,44.77631,-0.40644345,5.795835,5.169061,2.5080252,-22.217297,44.63552,49.357628,-0.49667415,6.4592133,-3.0418751
7,0.4561295807361603,2.7646255493164062,78.70793914794922,-0.007977503685198891,-1.3791173378188093,-88.44866589214693,0.75117075,6.373974,6.2171774,8.231653,-6.5613937,-7.6084194,2.0191448,-8.005845,-11.603892,7.3635626,-6.379624,8.613882,-1.8471534,0.162603,8.506823,3.1459494,20.972536,-36.920067,42.86174,-1.7776382,4.826067,5.823701,2.5581596,-22.269554,44.529427,49.31538,-0.5237314,6.443296,-3.070195
8,0.49827879667282104,2.796334743499756,78.70848846435547,-0.018219037492796842,-1.411103349763002,-88.50523708135027,0.64146996,6.3740807,6.261108,8.51777,-6.698374,-7.5676785,2.0059369,-8.024841,-11.550034,7.3661265,-6.320769,8.640465,-1.7799704,0.18907672,8.58784,3.8946676,21.104494,-36.116055,40.57346,-3.226773,3.9453206,6.4942174,2.6035538,-22.326473,44.39339,49.263466,-0.5613546,6.444844,-3.0846994
9,0.5450599193572998,2.833256721496582,78.7072982788086,-0.024720320494506468,-1.4537865920414197,-88.58430707423378,0.5251807,6.375471,6.3277516,8.850008,-6.856527,-7.5136113,1.9919305,-8.048186,-11.473615,7.372878,-6.2595806,8.671243,-1.7014157,0.22875436,8.687446,4.759983,21.256752,-35.265007,37.839996,-4.8485217,3.1070578,7.242022,2.6452465,-22.388954,44.22368,49.20476,-0.62999266,6.4772706,-3.0745134
10,0.5978653430938721,2.8799757957458496,78.70728302001953,-0.03392427606291528,-1.5050074461341765,-88.68203150222276,0.4110975,6.3788447,6.413527,9.2031555,-7.026198,-7.4498773,1.9782227,-8.072207,-11.379738,7.3799653,-6.1935678,8.705032,-1.6133115,0.28197426,8.804456,5.7436814,21.431332,-34.349148,34.691193,-6.658964,2.2607365,8.05756,2.6839476,-22.45803,44.02606,49.139122,-0.721206,6.529341,-3.0493596
11,0.6549401879310608,2.93292236328125,78.70793151855469,-0.044947554108976134,-1.5622826834774945,-88.80160618603183,0.28362262,6.3899317,6.518894,9.597766,-7.2104154,-7.3785753,1.9538991,-8.091103,-11.262647,7.393479,-6.1129375,8.736717,-1.5087067,0.34531644,8.950223,6.797081,21.61923,-33.380764,31.235554,-8.442236,1.5428423,8.818908,2.7188258,-22.535885,43.80016,49.056202,-0.79640996,6.5796247,-3.0264122
12,0.717275857925415,2.9875521659851074,78.70922088623047,-0.06261672013298829,-1.6229324073993907,-88.94665998730395,0.13427432,6.4111543,6.6459637,10.039254,-7.405973,-7.301924,1.9084917,-8.102316,-11.11582,7.4180136,-6.006985,8.761387,-1.377406,0.41390458,9.134703,7.8546624,21.802076,-32.379963,27.59494,-9.9915695,1.1015522,9.419852,2.7529895,-22.625063,43.542786,48.94332,-0.81667626,6.6070085,-3.022876
13,0.7833535075187683,3.06311297416687,78.7071304321289,-0.08022581270421279,-1.6891956035907258,-89.12683237883658,-0.040217347,6.440185,6.80293,10.546314,-7.624727,-7.2203803,1.8385996,-8.110379,-10.926905,7.4599433,-5.8773775,8.780234,-1.2046022,0.48837984,9.357458,8.929398,21.963152,-31.340502,23.714579,-11.277188,1.0297102,9.891,2.7898061,-22.72926,43.245163,48.80667,-0.80289483,6.6097503,-3.0347433
14,0.854773998260498,3.146615982055664,78.70331573486328,-0.09984149127411325,-1.7606983286767692,-89.3377233159081,-0.23204847,6.4781456,6.9865193,11.10221,-7.859814,-7.1319613,1.7042276,-8.122542,-10.696184,7.6105223,-5.7780714,8.796279,-0.99829996,0.57736236,9.611883,10.040065,22.097498,-30.258198,19.560642,-12.410513,1.2413716,10.293331,2.831405,-22.850376,42.908714,48.645313,-0.7660522,6.598515,-3.0556347
15,0.930139422416687,3.2339372634887695,78.69192504882812,-0.10021764089381567,-1.8287896860473327,-89.56665366178531,-0.45987988,6.5010285,7.1896777,11.7166815,-8.111767,-7.0334063,1.2347758,-8.213815,-10.396703,8.43239,-6.00465,8.811,-0.7743496,0.6498322,9.893726,11.127896,22.203213,-29.156826,15.292081,-13.39003,1.6206726,10.56871,2.8767622,-22.98837,42.54566,48.443203,-0.6511065,6.569897,-3.0991216
16,1.0131725072860718,3.3399672508239746,78.67961120605469,-0.10416334865242773,-1.8924366093746448,-89.79123692092978,-0.73012096,6.530305,7.3877053,12.386008,-8.373355,-6.9258995,0.7466197,-8.299946,-10.100272,9.257727,-6.203776,8.816188,-0.5572347,0.72050655,10.2068205,12.123164,22.27782,-28.065737,11.079088,-14.21299,2.051331,10.653085,2.9271991,-23.140886,42.164967,48.184456,-0.40473136,6.5202074,-3.1785016
