Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0,-0.17469555139541626,2.0509467124938965,78.5639877319336,0.5915854264125416,-1.4219547199965057,-86.83695547618487,0.5488189,5.0643954,8.707174,8.430752,-6.889731,-4.74346,2.6981864,-8.221719,-19.717062,7.833087,-8.625577,5.9744663,-0.11053894,-0.6941592,8.241935,0.021574425,20.186987,-35.001972,51.317436,11.33263,4.6800265,2.8981845,-3.7621648,-18.620398,38.78484,52.963333,-20.343582,-2.458944,0.90572155
1,-0.17785313725471497,2.077497959136963,78.56732940673828,0.6130575747172505,-1.4008260573673197,-86.78955190889428,0.48257083,5.0304394,8.670493,8.41489,-6.815062,-4.738031,2.6356707,-8.259906,-19.754084,7.8713727,-8.616651,6.004703,-0.1569337,-0.7139721,8.332416,-0.03820136,20.202202,-34.968006,51.287476,11.339015,4.667892,2.9333346,-3.8331923,-18.638268,38.752724,52.970097,-20.318796,-2.4780216,0.9255258
2,-0.18450333178043365,2.1199097633361816,78.56687927246094,0.6458983992173642,-1.385069304525397,-86.75547061019242,0.43772507,4.9845533,8.650539,8.380786,-6.7422843,-4.7319965,2.4254355,-8.36535,-19.755806,8.250855,-8.789566,6.0361834,-0.19306524,-0.74490994,8.426226,-0.08442402,20.220022,-34.924015,51.244076,11.358766,4.657866,2.9655938,-3.8939815,-18.665071,38.720814,52.962605,-20.295298,-2.4956508,0.94879603
3,-0.19279204308986664,2.1701557636260986,78.56700134277344,0.6845024683167586,-1.3529084600585097,-86.70239374903605,0.36462495,4.92741,8.612392,8.341791,-6.6441727,-4.725516,2.206691,-8.476939,-19.772383,8.606297,-8.94336,6.072591,-0.24358559,-0.78193766,8.51927,-0.14661412,20.24196,-34.883347,51.201656,11.363678,4.645684,2.9993546,-3.9562857,-18.704037,38.67885,52.93896,-20.274641,-2.5131361,0.9711754
4,-0.2029138207435608,2.2294745445251465,78.56881713867188,0.7411910383269376,-1.278480588929193,-86.60328114410083,0.22278436,4.8392534,8.531391,8.283271,-6.478563,-4.7168293,1.8908055,-8.634045,-19.813414,9.06835,-9.135577,6.12247,-0.331836,-0.8408168,8.594018,-0.25871757,20.251816,-34.855152,51.19788,11.333968,4.6301856,3.0432281,-4.0532746,-18.721725,38.62247,52.94195,-20.267015,-2.5279942,0.98259664
5,-0.21575841307640076,2.302823543548584,78.57408905029297,0.823786902706145,-1.1362624672439867,-86.4547947437892,-0.014840883,4.7113786,8.404888,8.1944,-6.228115,-4.7048044,1.4558343,-8.841555,-19.884596,9.619193,-9.362921,6.180719,-0.4469246,-0.92847294,8.651458,-0.42376852,20.271023,-34.83858,51.20197,11.2540045,4.605419,3.0955575,-4.1660867,-18.753464,38.524918,52.92138,-20.302105,-2.5436845,0.98455626
6,-0.23512285947799683,2.384009599685669,78.5761947631836,0.9082749434155968,-0.9451611517039652,-86.26730539124847,-0.44278842,4.591342,8.229604,8.340619,-6.051427,-4.6929994,0.9302555,-9.069722,-19.981619,10.24674,-9.620713,6.2449718,-0.5891021,-1.0199732,8.686809,-0.6259564,20.293762,-34.838993,51.221092,11.129344,4.5751734,3.1581025,-4.2953234,-18.787773,38.415314,52.898502,-20.357853,-2.5574648,0.97470623
7,-0.2586100995540619,2.483832836151123,78.56419372558594,0.9644195278928267,-0.7492954130683591,-86.03537735703314,-1.1830319,4.5358043,7.9825373,9.089354,-6.154294,-4.6875687,0.34896022,-9.293833,-20.10417,10.990534,-9.923755,6.3280087,-0.74149597,-1.0845382,8.750512,-0.86315536,20.339355,-34.86422,51.222256,10.998631,4.5508366,3.2139392,-4.389392,-18.852474,38.227245,52.8012,-20.414793,-2.5695033,0.9800434
8,-0.2839755415916443,2.605494737625122,78.54863739013672,1.01766048030269,-0.596942885418876,-85.7607214919425,-1.9403589,4.4792743,7.6923923,9.929448,-6.2787757,-4.687486,-0.22692022,-9.539185,-20.239594,11.834948,-10.256121,6.445774,-0.9174237,-1.1496185,8.877804,-1.1264826,20.394772,-34.888096,51.211308,10.910709,4.542453,3.251511,-4.453417,-18.924242,37.957317,52.64009,-20.44006,-2.5761352,1.0143722
9,-0.3125014305114746,2.737100601196289,78.5292739868164,1.0613205618247188,-0.49151689097556095,-85.43136604967226,-2.7378473,4.426539,7.3480864,10.906866,-6.4413047,-4.6950665,-0.800214,-9.807901,-20.423758,12.806258,-10.63462,6.5975537,-1.1217338,-1.2104657,9.075568,-1.4281898,20.459002,-34.925335,51.208595,10.8644705,4.551421,3.2789283,-4.4839816,-18.996487,37.567863,52.423946,-20.474012,-2.5684018,1.089375
