Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0,0.26168355345726013,1.038405179977417,77.89825439453125,-0.11331220454665353,-4.565269640303484,-89.95645754327649,9.383856,4.596036,-0.3541293,8.615288,-12.637947,-6.7261057,10.257357,-7.1427274,-13.07088,7.3530297,-12.694864,7.6407633,0.3917549,-1.671656,13.500632,8.490744,14.081905,-23.624144,58.718327,4.444106,-1.833126,10.186752,5.1402698,-13.177804,37.734043,67.94904,8.102562,-0.6182464,-3.680723
1,0.2599765658378601,1.0277435779571533,77.8993148803711,-0.09431036495812953,-4.464339980416498,-89.96620737399307,9.291457,4.5781655,-0.3406361,8.593995,-12.6262,-6.710779,10.153566,-7.157642,-13.0488205,7.3454866,-12.707874,7.627516,0.3886107,-1.6992741,13.469034,8.51617,14.086479,-23.615824,58.758064,4.404531,-1.8222126,10.14435,5.1440263,-13.184815,37.723167,67.91951,8.051902,-0.609807,-3.6700888
2,0.2592480182647705,1.0108137130737305,77.90058135986328,-0.07213434067911484,-4.365744451371202,-89.975138669494,9.201567,4.558015,-0.32831576,8.572878,-12.615584,-6.6939836,10.05118,-7.1752167,-13.025849,7.3419294,-12.725709,7.6147504,0.38803884,-1.7289892,13.440399,8.543604,14.092146,-23.601494,58.79128,4.367224,-1.8097725,10.095906,5.1514845,-13.190741,37.70628,67.88461,7.9904833,-0.5991569,-3.656465
3,0.25108063220977783,0.9970064163208008,77.90174865722656,-0.053489348336907404,-4.262205200163685,-89.98597051569247,9.106336,4.541513,-0.31335393,8.550732,-12.602076,-6.6802955,9.941831,-7.1893754,-13.002276,7.338283,-12.737874,7.599216,0.38459912,-1.7571248,13.413908,8.570429,14.099595,-23.588926,58.82417,4.334941,-1.8000132,10.054041,5.153558,-13.195764,37.687458,67.8491,7.937574,-0.5917822,-3.6456316
4,0.2446657121181488,0.9819262027740479,77.90526580810547,-0.0404218629727919,-4.147235637309858,-90.00115100000005,8.998433,4.534759,-0.29246855,8.525491,-12.5806875,-6.6745,9.816817,-7.194137,-12.978154,7.332439,-12.735073,7.5770726,0.37106657,-1.7789274,13.387863,8.590421,14.106185,-23.586084,58.870396,4.3063893,-1.8008496,10.0292,5.142893,-13.198021,37.672195,67.81732,7.9159803,-0.5961029,-3.63979
5,0.23620934784412384,0.9710178971290588,77.90782165527344,-0.02832777804368376,-4.012008790543691,-90.02710957113852,8.8718405,4.531968,-0.2581367,8.490488,-12.54642,-6.681635,9.531098,-7.227073,-12.931522,7.61275,-12.864648,7.54425,0.36327347,-1.7990905,13.365709,8.600121,14.120699,-23.60758,58.919823,4.2886295,-1.8172276,10.024318,5.125944,-13.198976,37.63411,67.76942,7.9239693,-0.6176943,-3.6361885
6,0.22507533431053162,0.9675973057746887,77.91069793701172,-0.01955985098371256,-3.866727931786086,-90.0582373130951,8.736338,4.5364175,-0.21680465,8.4488945,-12.503693,-6.6987195,9.219573,-7.255375,-12.881799,7.917011,-12.994504,7.5027556,0.3460616,-1.8137357,13.341918,8.60421,14.131279,-23.64211,58.98368,4.2760544,-1.844311,10.039853,5.09892,-13.197479,37.603676,67.723595,7.967111,-0.6522757,-3.6399746
7,0.21551302075386047,0.9637854099273682,77.91287994384766,-0.013129434384540967,-3.7133092919578883,-90.09129458028447,8.59131,4.5440106,-0.17240359,8.40531,-12.45511,-6.7159224,8.889673,-7.2823787,-12.830095,8.235527,-13.123101,7.462977,0.34416068,-1.827312,13.322389,8.5919895,14.150501,-23.697763,59.05476,4.257218,-1.8716011,10.0587635,5.0749726,-13.191206,37.545506,67.67272,8.006946,-0.6868163,-3.6443639
8,0.20474572479724884,0.9587082862854004,77.91305541992188,-0.00029955252140379023,-3.554383682447278,-90.12495100551904,8.437147,4.544838,-0.12710303,8.365475,-12.404901,-6.7228255,8.528783,-7.321811,-12.772709,8.602775,-13.270412,7.435441,0.3269882,-1.8503511,13.307493,8.5812,14.160808,-23.715376,59.12268,4.2419877,-1.889207,10.067606,5.038373,-13.186039,37.500286,67.62786,8.029631,-0.70676094,-3.6472
9,0.19482871890068054,0.9533279538154602,77.911376953125,0.01295101230115918,-3.390905099550925,-90.15549828794688,8.185762,4.5426135,-0.09040208,8.518108,-12.454536,-6.716745,8.154032,-7.36743,-12.716157,8.988305,-13.42603,7.425264,0.3236961,-1.8801531,13.298312,8.561768,14.174157,-23.717741,59.18401,4.2253814,-1.8845496,10.05872,5.01044,-13.175988,37.422104,67.57878,8.003007,-0.70955014,-3.6480653
10,0.1831134557723999,0.9562951326370239,77.90306854248047,0.024078260928060227,-3.2204781033940164,-90.18375522480532,7.824905,4.5449486,-0.06289955,8.882915,-12.613114,-6.7041965,7.755145,-7.413286,-12.659471,9.407889,-13.593861,7.4253135,0.32364276,-1.9109434,13.293086,8.538029,14.1912365,-23.704912,59.24014,4.211381,-1.8663853,10.039997,4.9809155,-13.1583185,37.322876,67.532455,7.9464006,-0.70242447,-3.6485715
11,0.17176230251789093,0.9581956267356873,77.89604949951172,0.03736830478541531,-3.0409147336792373,-90.21461120996359,7.435201,4.543513,-0.035246886,9.281874,-12.782488,-6.686771,7.3195076,-7.4672337,-12.59456,9.874328,-13.778372,7.4271064,0.32035068,-1.9484439,13.295437,8.502752,14.2098465,-23.683678,59.299206,4.1923103,-1.854185,10.019559,4.933176,-13.133755,37.223515,67.49445,7.891473,-0.68763584,-3.6459107
12,0.16688476502895355,0.9600139260292053,77.88867950439453,0.05074419487415,-2.846750254915236,-90.24895485645848,6.9915237,4.5407724,-0.011939083,9.750437,-12.974863,-6.6696157,6.8344617,-7.525253,-12.517689,10.396069,-13.982667,7.420779,0.30882367,-1.988135,13.306235,8.444566,14.230702,-23.666805,59.371517,4.1591697,-1.8677766,10.005667,4.8528476,-13.10292,37.134724,67.46912,7.8668947,-0.666694,-3.636857
13,0.16059885919094086,0.9730628728866577,77.87709045410156,0.06694735061323905,-2.638545840752721,-90.28953942252747,6.508264,4.5323544,0.010035077,10.261858,-13.179513,-6.654512,6.29838,-7.5913367,-12.422616,10.97633,-14.2098255,7.404852,0.2867459,-2.0310078,13.326382,8.363056,14.249642,-23.667711,59.470352,4.089699,-1.9140825,9.989609,4.744991,-13.074333,37.065346,67.44707,7.928145,-0.63878125,-3.6051342
14,0.1542392522096634,0.992817223072052,77.86538696289062,0.08595229705222954,-2.4189675054413344,-90.33494370614049,5.9860635,4.518389,0.030895159,10.821987,-13.399695,-6.638513,5.7173223,-7.66558,-12.312582,11.611685,-14.45856,7.3835816,0.2648168,-2.0794573,13.355913,8.260013,14.272803,-23.68478,59.58669,3.992399,-1.9816585,9.96985,4.6145945,-13.039148,36.998066,67.43317,8.041137,-0.60410285,-3.5576193
15,0.14876487851142883,1.0154776573181152,77.84904479980469,0.1028415859614574,-2.186020732019702,-90.38070721513353,5.403447,4.507768,0.045591895,11.467214,-13.652782,-6.6180887,5.092436,-7.739818,-12.197484,12.29551,-14.721967,7.3559604,0.23529859,-2.1247933,13.396178,8.132921,14.293536,-23.683933,59.70158,3.91404,-2.0642006,9.9684105,4.4615984,-13.009829,36.931725,67.4158,8.108973,-0.5613895,-3.5238621
16,0.14483803510665894,1.0434895753860474,77.82716369628906,0.10812833659600472,-1.9378159469607361,-90.4223950793994,4.7414947,4.508703,0.04924735,12.227665,-13.952373,-6.590126,4.423997,-7.806677,-12.087185,13.024063,-14.994587,7.320739,0.2075151,-2.165274,13.4496765,7.976924,14.32383,-23.646889,59.789566,3.8957894,-2.1538303,10.00427,4.276403,-12.97019,36.84291,67.40746,8.025191,-0.5128923,-3.5340934
17,0.13689815998077393,1.0824580192565918,77.80217742919922,0.10873866373983263,-1.6690631011325632,-90.46322068461077,3.9919863,4.516705,0.043509595,13.1115,-14.30878,-6.549293,3.7019906,-7.8710394,-11.97974,13.8074045,-15.281276,7.2757945,0.17459656,-2.199766,13.507874,7.7974854,14.352875,-23.566038,59.877464,3.920656,-2.2766705,10.048525,4.0684175,-12.936836,36.765427,67.408585,7.7930527,-0.47099328,-3.555345
18,0.13717249035835266,1.121722936630249,77.76918029785156,0.10382649447079358,-1.383021556574464,-90.5042634293414,3.1679027,4.5285883,0.0298252,14.099867,-14.7114,-6.4986525,2.9277265,-7.9356174,-11.870614,14.649413,-15.585177,7.220986,0.13519034,-2.2404385,13.574754,7.6096525,14.400179,-23.445438,59.946785,3.976585,-2.4262984,10.097281,3.8217697,-12.885541,36.69567,67.437805,7.453937,-0.4330513,-3.585879
19,0.13536085188388824,1.1704347133636475,77.73307800292969,0.08462626218063292,-1.0898821061257462,-90.53778466018764,2.2742844,4.556981,0.0016677569,15.198298,-15.148974,-6.4486156,2.1258254,-7.986119,-11.767107,15.522101,-15.894424,7.1583705,0.0841939,-2.2686477,13.66553,7.3884997,14.448893,-23.283606,59.96328,4.115405,-2.5503469,10.223827,3.5429757,-12.840436,36.592697,67.4435,6.9862375,-0.36731634,-3.6986809
20,0.12849165499210358,1.231973648071289,77.68648529052734,0.04431694450229153,-0.799553257060192,-90.55611889788881,1.3217723,4.614088,-0.047068466,16.40029,-15.608115,-6.4102206,1.3113171,-8.010162,-11.676119,16.417496,-16.20314,7.0899057,0.017143454,-2.276652,13.79824,7.127072,14.505996,-23.07018,59.86625,4.391084,-2.594352,10.494681,3.2226858,-12.797024,36.40974,67.39543,6.361099,-0.24253856,-3.9663696
21,0.11192549765110016,1.3155324459075928,77.62895202636719,-0.03126135613178087,-0.5022072785604403,-90.5496127383769,0.27360603,4.71006,-0.13117473,17.74999,-16.101944,-6.3910127,0.46881852,-7.9973483,-11.605005,17.34431,-16.50874,7.010701,-0.07172337,-2.2575054,13.968741,6.822978,14.572887,-22.80598,59.66848,4.8507457,-2.5165122,10.965662,2.8603647,-12.752002,36.148514,67.31222,5.5276794,0.0034368522,-4.4446235
22,0.10685132443904877,1.392661690711975,77.5645980834961,-0.13213708637381502,-0.19660316750560755,-90.52512393185062,-0.8599988,4.8346577,-0.24407597,19.230097,-16.630604,-6.3853154,-0.40383494,-7.9565125,-11.5490465,18.30677,-16.817354,6.920093,-0.17716987,-2.2179947,14.170551,6.4812646,14.650917,-22.496502,59.389202,5.4524546,-2.3497372,11.58578,2.4570959,-12.702419,35.826786,67.205956,4.51686,0.34379554,-5.078253
23,0.09744519740343094,1.4758294820785522,77.4946060180664,-0.24331146619263783,0.09450678212258115,-90.49963517471203,-2.008059,4.970555,-0.36058038,20.760992,-17.162197,-6.384022,-1.270985,-7.905216,-11.496879,19.286396,-17.13239,6.8277583,-0.2866119,-2.170242,14.415351,6.1008215,14.742631,-22.142036,58.98711,6.115818,-2.1524312,12.263803,2.005201,-12.655205,35.42407,67.039116,3.4238706,0.6749165,-5.7766466
24,0.09235037863254547,1.5556966066360474,77.41983795166016,-0.3509059987394682,0.3484308015502531,-90.48989388041578,-3.0998142,5.1017933,-0.4547769,22.26311,-17.664646,-6.3770947,-2.0943487,-7.8595786,-11.43749,20.256857,-17.454485,6.7444496,-0.38616088,-2.1248848,14.715536,5.6815686,14.851163,-21.743965,58.417076,6.762571,-1.9863894,12.909589,1.5030496,-12.624574,34.919537,66.762794,2.3418434,0.8892537,-6.453414
25,0.0866122767329216,1.6432437896728516,77.33656311035156,-0.4594876522248516,0.555593257910894,-90.49469188210692,-4.1355915,5.2371244,-0.52792853,23.756357,-18.136765,-6.362518,-2.8557224,-7.811615,-11.377024,21.204334,-17.78212,6.6700835,-0.47841215,-2.0729406,15.082,5.208863,14.983648,-21.33096,57.737354,7.4213085,-1.850381,13.568647,0.94536644,-12.622166,34.3111,66.422516,1.1562614,1.002093,-7.1134605
