Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0,-0.18709607422351837,2.7661142349243164,77.88204193115234,-0.3458977635938285,-2.2514038764685584,-84.73693725072548,9.111065,9.3964,17.027102,6.9700036,-12.202764,-10.081426,8.160273,-8.922339,-13.945986,6.911863,-10.53367,11.021328,-4.8669643,-1.6393135,6.9929495,-2.2741864,12.133088,-39.29625,60.750187,12.270082,2.0608053,1.4571362,-3.2826564,-13.778591,39.249893,59.22996,-16.193018,-6.1082125,-4.4689555
1,-0.18826088309288025,2.7656545639038086,77.87267303466797,-0.3701215703983649,-2.2713497937564417,-84.71450321292419,9.139932,9.422361,17.013475,6.9646206,-12.308973,-10.237834,8.200424,-8.893414,-13.971981,6.9109907,-10.606226,11.03473,-4.8886514,-1.6341918,7.012009,-2.1584792,12.133914,-39.256973,60.630997,12.308851,2.0733156,1.495052,-3.1926541,-13.790654,39.139275,59.122723,-16.291039,-6.108592,-4.4630895
2,-0.1892591416835785,2.7609975337982178,77.8661880493164,-0.3928381364717317,-2.290877701537101,-84.6940507067729,9.168958,9.445553,17.002674,6.9600177,-12.415835,-10.39319,8.240221,-8.867187,-13.995005,6.910325,-10.677604,11.045392,-4.885045,-1.6299958,7.032401,-2.0619555,12.131404,-39.239937,60.52617,12.355399,2.0862708,1.5351173,-3.092251,-13.809116,38.998016,59.011467,-16.415518,-6.1076937,-4.4484615
3,-0.18875358998775482,2.7585959434509277,77.85929107666016,-0.42004531622814956,-2.3109873827044334,-84.66938978739651,9.196479,9.47383,16.986399,6.9547973,-12.520806,-10.551361,8.281348,-8.835719,-14.024072,6.908286,-10.751259,11.061355,-4.89682,-1.6236037,7.056149,-1.957228,12.125719,-39.20906,60.415443,12.3868065,2.0974715,1.5700284,-2.9927475,-13.821121,38.85829,58.893837,-16.511137,-6.1131377,-4.444877
4,-0.19255976378917694,2.7578139305114746,77.85089874267578,-0.45862243688093984,-2.333368900412198,-84.63422672393757,9.220146,9.516337,16.95601,6.950301,-12.6220455,-10.716,8.3254,-8.791442,-14.067611,6.9057884,-10.832722,11.09063,-4.9077616,-1.6114507,7.1064105,-1.8595467,12.114197,-39.168293,60.293007,12.38698,2.1032195,1.5868734,-2.8633444,-13.836734,38.650364,58.714188,-16.563658,-6.137509,-4.457164
5,-0.19692252576351166,2.7591497898101807,77.8448486328125,-0.5050065551625996,-2.3604732987870376,-84.58193254981558,9.245351,9.568778,16.9063,6.9450912,-12.743298,-10.915751,8.381298,-8.738928,-14.134505,6.902037,-10.935599,11.142353,-4.9251385,-1.5978054,7.173698,-1.7031245,12.0877695,-39.016827,60.093,12.479042,2.1233914,1.6563089,-2.644213,-13.854462,38.253532,58.39742,-16.640863,-6.160129,-4.498687
6,-0.1976812481880188,2.765845775604248,77.84410095214844,-0.550470658115068,-2.3907460997367136,-84.51895575441874,9.272519,9.621721,16.846582,6.9391613,-12.877856,-11.1386795,8.445094,-8.688459,-14.216127,6.8975725,-11.0535345,11.210089,-4.9581327,-1.5920858,7.2504015,-1.4998778,12.050394,-38.77665,59.839012,12.633566,2.152624,1.7593335,-2.3751469,-13.865343,37.745193,57.99999,-16.726433,-6.1822224,-4.5632105
7,-0.20445047318935394,2.7789323329925537,77.8432388305664,-0.5970527722391008,-2.4194420297035406,-84.45789540026976,9.290153,9.683071,16.788319,6.9343805,-12.976436,-11.328482,8.49919,-8.6333685,-14.296703,6.8930254,-11.160059,11.278472,-4.9908614,-1.5864753,7.356279,-1.3842694,12.015449,-38.658165,59.66434,12.588472,2.1502728,1.7544922,-2.1662102,-13.879357,37.359188,57.65648,-16.669786,-6.2481265,-4.6287093
8,-0.20988969504833221,2.800314426422119,77.84564208984375,-0.6587997645375806,-2.4418400977389405,-84.40972205257393,9.285046,9.766045,16.740223,6.934045,-12.990585,-11.429609,8.527399,-8.558255,-14.362202,6.887988,-11.228776,11.331606,-4.9833136,-1.558339,7.5149493,-1.5154878,11.980158,-38.900513,59.72458,12.075814,2.0766447,1.5028408,-2.0998583,-13.934245,37.296295,57.468224,-16.325996,-6.4028983,-4.667345
9,-0.21431103348731995,2.827413320541382,77.8509750366211,-0.7585214159295911,-2.4534489926408956,-84.37744683123597,9.203647,9.913863,16.69703,7.060607,-12.959839,-11.419331,8.531518,-8.439779,-14.409128,6.882085,-11.278465,11.381428,-4.9662905,-1.4813002,7.7107463,-1.7737964,11.952678,-39.53285,59.996918,10.560681,1.913907,1.1742078,-2.0909872,-14.024404,37.646736,57.413754,-15.272802,-6.7147636,-4.8968334
10,-0.21200452744960785,2.8689277172088623,77.85358428955078,-0.9005841351660692,-2.453412187261651,-84.34951788142602,8.916852,10.1655655,16.625355,7.5925307,-13.059974,-11.3359785,8.51511,-8.272402,-14.450246,6.874109,-11.313284,11.428642,-4.9425015,-1.3516542,7.938104,-2.1330063,11.928572,-40.45294,60.42297,8.336347,1.6974583,0.76782423,-2.1155896,-14.150725,38.2738,57.436356,-13.720227,-7.149152,-5.244614
11,-0.20972254872322083,2.94110107421875,77.85377502441406,-1.0471750736035232,-2.4496129967450426,-84.32253951237684,8.114589,10.558497,16.457264,9.183111,-13.671016,-11.212991,8.471333,-8.097555,-14.487829,6.8656974,-11.288579,11.443526,-4.905203,-1.2171824,8.241973,-2.80191,11.9372835,-41.611526,61.013462,6.389,1.48248,-0.11759923,-2.398616,-14.346569,39.154827,57.611015,-12.426326,-7.5743837,-5.2643943
12,-0.21258650720119476,3.032320261001587,77.85850524902344,-1.1612611478768207,-2.456660381637274,-84.2931705448503,7.393612,10.871085,16.289328,10.532975,-14.14266,-11.076109,8.401699,-7.9559183,-14.522142,6.857218,-11.158862,11.397473,-4.847593,-1.1244692,8.680704,-3.9680605,12.024728,-42.97123,61.743156,5.691723,1.3176907,-1.8826517,-3.1458564,-14.658456,40.273907,57.97637,-12.1400585,-7.841966,-4.5197606
13,-0.22762389481067657,3.160059928894043,77.86547088623047,-1.2010057010659603,-2.4813608321787686,-84.3055024241366,6.7943144,11.056305,16.167336,11.602153,-14.472132,-10.905564,8.278231,-7.905924,-14.508506,6.91824,-11.005012,11.255372,-4.7227464,-1.1158004,9.269233,-5.6557107,12.204914,-44.771862,62.724697,6.6264505,1.1125331,-4.9728613,-4.407567,-15.105208,41.855545,58.713634,-13.054647,-7.931641,-2.5414567
14,-0.25481605529785156,3.3415610790252686,77.8448715209961,-1.1513968304587587,-2.5166979427233174,-84.35897028942676,6.189601,11.150294,16.072803,12.664865,-14.782379,-10.695602,7.369151,-8.156619,-14.340487,8.637925,-11.67385,11.042617,-4.533259,-1.1945529,9.972716,-7.6923757,12.465084,-47.0017,63.86129,8.612682,0.7478833,-9.071791,-6.0145555,-15.677137,43.86529,59.681828,-14.761597,-7.9843183,0.33214322
15,-0.2846265137195587,3.5650577545166016,77.81150817871094,-1.0655470393554558,-2.5490791596470044,-84.37165175487348,5.5742764,11.182743,15.937889,13.632776,-15.006131,-10.476481,5.556857,-8.676046,-14.058881,12.230386,-13.170886,10.81571,-4.3555136,-1.3174789,10.771252,-9.991276,12.815054,-49.26168,64.81414,11.177788,0.22582838,-13.441702,-7.854456,-16.372938,45.907665,60.42599,-17.101921,-8.089977,3.3230188
16,-0.32109755277633667,3.8346424102783203,77.77729797363281,-1.0091288232998301,-2.5824310440640525,-84.25311796361567,4.875412,11.234861,15.667732,14.597357,-15.168703,-10.293124,3.770337,-9.1482935,-13.876023,15.703456,-14.338306,10.6328535,-4.2791843,-1.4239221,11.675286,-12.509743,13.281085,-51.135727,65.234924,13.879555,-0.33785453,-17.361998,-9.865473,-17.206993,47.583084,60.50066,-19.923431,-8.269913,5.6533914
17,-0.3784509003162384,4.1437087059021,77.76142120361328,-0.9995142948272293,-2.680207122254024,-84.04450860587302,4.170981,11.339148,15.301048,15.57447,-15.302409,-10.169902,2.0210667,-9.568637,-13.857384,19.230478,-15.064017,10.479167,-4.2865386,-1.5210811,12.761729,-15.308084,13.889994,-52.547195,64.992714,16.956299,-0.98916596,-21.070255,-12.111267,-18.2007,48.87811,59.78064,-23.793009,-8.573311,7.348764
18,-0.46698233485221863,4.487373352050781,77.76236724853516,-1.0062863657635437,-2.822265570601575,-83.76954975477925,3.4651823,11.453417,14.863,16.527346,-15.389145,-10.077551,0.2227653,-9.994843,-13.936307,22.941957,-15.530336,10.331467,-4.3478713,-1.6353972,14.001371,-18.401651,14.647906,-53.76575,64.231606,20.521828,-1.8456242,-24.818846,-14.619684,-19.359455,50.028946,58.469086,-28.594772,-9.003685,8.743743
19,-0.5741913318634033,4.867947578430176,77.77302551269531,-1.0554548769211562,-2.890602564658108,-83.30750027387906,2.5699527,11.571993,14.23,17.479362,-15.387082,-9.992401,-1.5608509,-10.345327,-14.057262,26.345259,-15.847812,10.257779,-4.5442,-1.7130284,15.252203,-21.722092,15.544615,-54.885242,63.03655,23.996927,-2.681821,-27.943851,-17.305222,-20.673105,50.999317,56.624233,-33.15807,-9.346619,9.548624
20,-0.6971328854560852,5.277437210083008,77.79618072509766,-1.1789076823641405,-2.767778345436633,-82.53794619755251,1.304446,11.68444,13.278611,18.44051,-15.247196,-9.899038,-3.2858858,-10.520988,-14.173385,28.975075,-16.139889,10.347175,-4.9658237,-1.6985613,16.368359,-25.189035,16.556025,-55.984745,61.50105,26.837072,-3.128231,-29.812172,-20.085808,-22.127762,51.748997,54.319523,-36.30986,-9.303821,9.518495
21,-0.8436547517776489,5.7013678550720215,77.84220123291016,-1.4235355478826448,-2.3764593904675233,-81.38009446628915,-0.46017522,11.828996,11.916322,19.428518,-14.981445,-9.778129,-5.024117,-10.418966,-14.280301,30.797468,-16.504215,10.631657,-5.709257,-1.5681224,17.265694,-28.827772,17.65619,-57.08954,59.59989,28.642305,-2.8517048,-30.149696,-22.986477,-23.724129,52.355095,51.42258,-37.69502,-8.612798,8.330897
22,-1.0099589824676514,6.143484592437744,77.91576385498047,-1.7521180060816495,-1.7918834271908775,-79.91699037714848,-2.580463,11.972976,10.224324,20.404068,-14.591352,-9.664234,-6.804693,-10.123868,-14.411344,32.067608,-16.884184,11.088035,-6.7260914,-1.3672091,18.023508,-32.675537,18.825653,-58.206192,57.306515,29.805407,-1.9770601,-29.38511,-26.058601,-25.466816,52.884525,47.95059,-37.91671,-7.4247293,6.2436166
23,-1.2084391117095947,6.60882568359375,78.0029525756836,-2.0704341184094015,-1.1287139886185986,-78.27268094227175,-4.8258553,11.997557,8.347888,21.294254,-14.012458,-9.625168,-8.506428,-9.831083,-14.565371,32.749092,-17.17215,11.704658,-7.888215,-1.1413921,18.74702,-36.66429,20.048449,-59.3542,54.710415,30.981285,-0.77936554,-27.945269,-29.270378,-27.346052,53.251373,44.22028,-37.27208,-6.08274,3.8744102
24,-1.443090796470642,7.08330774307251,78.10757446289062,-2.2822841977571855,-0.506616075065006,-76.56716441237403,-6.9771886,11.797239,6.44152,22.0499,-13.195416,-9.721551,-9.978982,-9.726594,-14.73407,32.793835,-17.243372,12.45369,-9.055583,-0.9310254,19.543613,-40.73541,21.312035,-60.532494,51.89841,32.83983,0.46713358,-26.249216,-32.613083,-29.34294,53.342342,40.576496,-36.108524,-4.920807,1.8284928
25,-1.6979953050613403,7.563021183013916,78.2371597290039,-2.377058646581329,0.08946868515476146,-74.72227319044214,-9.118133,11.301459,4.3906894,22.70972,-12.07772,-9.838183,-11.137064,-9.824307,-14.9741955,31.946648,-16.955252,13.468134,-10.274718,-0.74068594,20.395044,-44.982494,22.626158,-61.895752,48.884346,35.80973,1.8902631,-24.146263,-36.13374,-31.4578,53.118725,37.071568,-34.28872,-3.946516,0.14027098
26,-1.9587138891220093,8.038228988647461,78.37129974365234,-2.3831528879868027,0.6997506807521315,-72.70677852476979,-11.292701,10.560929,2.185567,23.279257,-10.702994,-10.001544,-12.037055,-10.061148,-15.25521,30.282228,-16.395864,14.688932,-11.61046,-0.56453913,21.264439,-49.366497,23.979628,-63.375664,45.571243,39.43658,3.690529,-21.530596,-39.880795,-33.696697,52.704556,33.57963,-31.720575,-3.063209,-1.5155659
