Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0,0.16502299904823303,2.767225742340088,77.8827896118164,0.43449534806778545,-2.252587484435602,-95.21588623692041,8.154822,8.825548,13.903462,6.8877697,-10.511314,-11.016543,9.120275,-9.493285,-17.07205,6.9952345,-12.227029,10.087206,1.7886546,1.1071241,7.082074,-0.9012131,15.6800165,-36.100628,58.04896,15.839667,-6.146125,4.809428,-4.303499,-10.211629,42.34858,61.76892,-12.508745,2.064198,-1.1083958
1,0.16615502536296844,2.7668027877807617,77.87330627441406,0.4580103772912224,-2.27266958763696,-95.2378052999118,8.1951275,8.797407,13.928892,6.8867884,-10.583838,-11.0300665,9.149506,-9.518387,-17.05919,6.9898224,-12.33338,10.243503,1.8007375,1.0965269,7.1026845,-0.7937602,15.699327,-35.973797,57.925144,15.941635,-6.147134,4.8019543,-4.2027063,-10.20334,42.31514,61.666634,-12.552111,2.0760326,-1.1463866
2,0.16711440682411194,2.76214599609375,77.86675262451172,0.48029189067853306,-2.2921535188256534,-95.25785823173317,8.234468,8.771919,13.951431,6.8862247,-10.65492,-11.040939,9.178748,-9.541134,-17.049181,6.985042,-12.440236,10.398835,1.8042247,1.0878724,7.1178718,-0.69066393,15.713759,-35.84725,57.817284,16.057877,-6.1457314,4.791077,-4.107384,-10.193646,42.294197,61.57345,-12.599313,2.0891275,-1.1882029
3,0.16656257212162018,2.759798765182495,77.85955810546875,0.5070140392529298,-2.3123724946779025,-95.28204191432502,8.275144,8.741145,13.979902,6.8852224,-10.729119,-11.057039,9.206614,-9.568871,-17.033525,6.9798837,-12.545452,10.556947,1.8043134,1.0761473,7.1428204,-0.5728774,15.728666,-35.68984,57.68431,16.156967,-6.152093,4.7858763,-4.0169687,-10.179548,42.273125,61.478638,-12.633135,2.1000738,-1.2235506
4,0.17036256194114685,2.7591216564178467,77.8504638671875,0.5450387756636142,-2.33463211100103,-95.31694022608833,8.318897,8.697596,14.023106,6.8830967,-10.810786,-11.086427,9.230214,-9.610868,-17.003645,6.974798,-12.646084,10.721621,1.8272061,1.0576668,7.188239,-0.4426201,15.737832,-35.501366,57.509117,16.198145,-6.1765475,4.799596,-3.9142933,-10.166422,42.22374,61.358128,-12.633983,2.106029,-1.2426342
5,0.1745966225862503,2.7607922554016113,77.84242248535156,0.591418256891173,-2.361848083465564,-95.3687051397484,8.374791,8.645347,14.0894375,6.8792806,-10.913516,-11.1384325,9.256622,-9.663001,-16.954792,6.96853,-12.767367,10.92134,1.845692,1.0373913,7.2550693,-0.20478982,15.744398,-35.104004,57.18113,16.270782,-6.1997867,4.8395143,-3.7659438,-10.1417465,42.06892,61.16682,-12.73148,2.1261706,-1.3110654
6,0.17430917918682098,2.7680728435516357,77.83856201171875,0.6409984643558506,-2.39201472249941,-95.43204834382306,8.438095,8.5913,14.171397,6.8753095,-11.031387,-11.206519,9.283421,-9.720383,-16.894718,6.962932,-12.901951,11.144513,1.885728,1.018703,7.3303556,0.083055906,15.741562,-34.604225,56.773994,16.34553,-6.222801,4.9026356,-3.5653648,-10.113243,41.8227,60.913994,-12.891717,2.156681,-1.4128706
7,0.179515540599823,2.7815630435943604,77.83641052246094,0.6938961341589513,-2.4207790617791485,-95.49395959341715,8.492517,8.530134,14.252826,6.8701215,-11.137325,-11.2750845,9.300787,-9.788218,-16.835556,6.958542,-13.000637,11.334459,1.9032869,0.9980895,7.438066,0.32172665,15.745142,-34.191193,56.412273,16.291643,-6.2907143,4.960884,-3.467443,-10.075386,41.72041,60.75496,-12.846509,2.1541076,-1.4104949
8,0.1836463212966919,2.803280830383301,77.83770751953125,0.7611161378542235,-2.443074733925912,-95.54311783707578,8.520221,8.449772,14.319091,6.86635,-11.206734,-11.328293,9.294183,-9.8771515,-16.786207,6.9611073,-13.01639,11.4357,1.8995267,0.9622929,7.5944786,0.39330032,15.787992,-34.12962,56.224407,15.944314,-6.4449015,4.992255,-3.585517,-10.038961,41.95972,60.80911,-12.327872,2.0772927,-1.167933
9,0.18818622827529907,2.830488681793213,77.84260559082031,0.863220149157055,-2.4528718326628076,-95.57688066664134,8.522635,8.328384,14.3672495,6.8603115,-11.256297,-11.377476,9.202441,-10.030761,-16.739943,7.1048446,-12.994045,11.426333,1.8873237,0.8811994,7.78377,0.39263046,15.872377,-34.480515,56.177574,14.88474,-6.7546177,5.2002406,-3.8144486,-10.00446,42.58873,61.06622,-10.802971,1.9068513,-0.866938
10,0.1858012080192566,2.8723456859588623,77.84406280517578,1.0123985654215226,-2.4490512144195122,-95.60779583890981,8.502764,8.152674,14.411333,6.851706,-11.290613,-11.423302,8.688473,-10.357192,-16.623823,8.119777,-13.347853,11.345047,1.8705851,0.74093837,8.000325,0.35401145,16.003698,-35.10829,56.205254,13.321583,-7.1849523,5.515733,-4.1338034,-9.966376,43.505272,61.47336,-8.565813,1.6781056,-0.50151247
11,0.1835823506116867,2.9447274208068848,77.84308624267578,1.1664726412594757,-2.4417607903819865,-95.63741532979441,8.455358,7.96897,14.451656,6.8441386,-11.266562,-11.436586,7.88039,-10.759177,-16.449024,9.711604,-13.95843,11.223614,1.8406655,0.59816575,8.293789,0.053099323,16.21528,-35.98879,56.386562,12.027721,-7.604232,5.5121346,-4.7550573,-9.952074,44.659203,62.03907,-6.5944934,1.4492035,0.35117486
12,0.18660034239292145,3.0360805988311768,77.84684753417969,1.286431206991236,-2.446239757649919,-95.66878780124972,8.382893,7.8204374,14.48836,6.836175,-11.13702,-11.389276,7.1581,-11.077931,-16.275984,11.054851,-14.425443,11.088085,1.7894359,0.5017306,8.72592,-0.7118151,16.559813,-37.104065,56.759476,11.76463,-7.8648634,4.7720227,-5.8713617,-10.001771,46.015625,62.739124,-5.8511796,1.2740262,2.1112971
13,0.19803009927272797,3.163193941116333,77.86064147949219,1.3478068070650764,-2.46961685441035,-95.66163917099857,8.265168,7.7450705,14.481932,6.884762,-10.977561,-11.24477,6.576053,-11.2789135,-16.148983,12.079339,-14.730718,10.918164,1.6791888,0.4726281,9.3131075,-2.0063353,17.061996,-38.685997,57.517437,12.73624,-7.945305,2.8333223,-7.4941607,-10.125815,47.808678,63.680378,-6.7090373,1.0648555,5.2324038
14,0.22509711980819702,3.3443119525909424,77.84114074707031,1.3179692927810036,-2.5090221556308605,-95.6152913538306,7.6018534,7.9108543,14.358592,8.08617,-11.374788,-11.027477,5.970705,-11.396649,-16.04267,13.148592,-15.043561,10.712237,1.5145642,0.525223,10.024708,-3.6613796,17.710766,-40.7041,58.516277,14.522948,-7.987041,0.022180267,-9.451469,-10.312919,50.023098,64.767456,-8.594887,0.70223075,9.385272
15,0.2548781931400299,3.567547082901001,77.80936431884766,1.2559531524705252,-2.5456176538051167,-95.60923676753404,5.785634,8.405909,14.092505,11.7044115,-12.8876915,-10.795823,5.3500757,-11.458734,-15.894666,14.133059,-15.273402,10.497923,1.3662698,0.6112173,10.835039,-5.5448794,18.500225,-42.759094,59.28634,16.943752,-8.083085,-2.8939059,-11.675718,-10.575811,52.25884,65.67289,-11.056514,0.18805663,13.820805
16,0.2913018465042114,3.837087631225586,77.77638244628906,1.2189599228968955,-2.581441388060752,-95.73227123477623,3.988155,8.860383,13.923189,15.213568,-14.075784,-10.609111,4.651615,-11.532541,-15.614568,15.097531,-15.436439,10.3185835,1.3180852,0.6793832,11.75074,-7.5721803,19.439474,-44.443092,59.36519,19.827837,-8.255007,-5.1467996,-14.144906,-10.94321,54.10225,66.059425,-13.669596,-0.364518,17.807215
17,0.34860748052597046,4.146251201629639,77.76129150390625,1.224537502476116,-2.6804639061609032,-95.94378960025641,2.2242668,9.268456,13.916518,18.780237,-14.823337,-10.452607,3.9473338,-11.652821,-15.23942,16.072472,-15.568052,10.198398,1.3540446,0.735887,12.848872,-9.81066,20.549751,-45.74371,58.63478,23.74331,-8.548836,-6.7500005,-16.92081,-11.441599,55.47622,65.79597,-16.666769,-1.0020406,21.58662
18,0.43708035349845886,4.490111827850342,77.76276397705078,1.243239547288204,-2.8230668222218203,-96.2206162764406,0.4092256,9.686841,14.006704,22.53411,-15.312682,-10.302757,3.2419317,-11.778545,-14.794138,17.021399,-15.652162,10.10832,1.4471955,0.80622166,14.100853,-12.299815,21.836576,-46.89989,57.30593,28.58482,-8.962294,-8.03872,-20.005142,-12.076946,56.648266,65.02029,-20.15444,-1.8428969,25.415525
19,0.5442582368850708,4.871014595031738,77.7737045288086,1.3011109818212845,-2.8913895101261193,-96.68396340351346,-1.3867944,10.032496,14.13864,25.9692,-15.647447,-10.227601,2.348975,-11.90309,-14.154366,17.96321,-15.644429,10.024706,1.6780695,0.842197,15.362363,-14.955501,23.288336,-47.87693,55.437214,33.169468,-9.283037,-8.750439,-23.322412,-12.840682,57.710068,63.81472,-23.569147,-2.6663337,28.61659
20,0.6672292947769165,5.281016826629639,77.79682159423828,1.4307099580226343,-2.768122382003787,-97.45467043432068,-3.1204467,10.205759,14.264851,28.621359,-15.95171,-10.316221,1.0852063,-12.016709,-13.194932,18.91242,-15.497596,9.932203,2.1335866,0.79298943,16.485828,-17.691328,24.888884,-48.630398,53.097878,36.313213,-9.221804,-8.665483,-26.789146,-13.711989,58.742737,62.273605,-26.381311,-3.10753,30.54153
21,0.813908576965332,5.705702304840088,77.84247589111328,1.6798242863840909,-2.3760632253615577,-98.61373762334942,-4.8636374,10.102642,14.38121,30.457493,-16.32394,-10.600391,-0.67952585,-12.158546,-11.821978,19.888708,-15.224889,9.811734,2.9092968,0.63914806,17.38648,-20.537092,26.639389,-49.236538,50.158783,37.650303,-8.524032,-7.4685383,-30.426746,-14.667264,59.770954,60.36926,-28.198574,-2.834838,30.904385
22,0.9804961085319519,6.14872407913208,77.91554260253906,2.0116164354574884,-1.7906929909204914,-100.07804218898286,-6.6467586,9.807573,14.521226,31.735622,-16.708857,-11.056849,-2.799733,-12.29643,-10.117934,20.850653,-14.82689,9.698003,3.9580183,0.42177555,18.145975,-23.549046,28.54511,-49.76352,46.63999,37.792984,-7.3401666,-5.4014735,-34.268295,-15.688749,60.797874,58.072887,-29.405714,-1.9700412,30.14344
23,1.179339051246643,6.614995956420898,78.00218200683594,2.332104490764734,-1.1267832094507169,-101.72356302149585,-8.348549,9.515425,14.6837635,32.42015,-16.999487,-11.673775,-5.044674,-12.3126135,-8.229392,21.726652,-14.239748,9.658889,5.1514235,0.17906138,18.871283,-26.692755,30.594738,-50.124893,42.85783,37.05615,-6.0113378,-3.0717645,-38.245483,-16.763186,61.84588,55.475113,-30.645107,-0.7868419,28.70304
24,1.4143633842468262,7.090362071990967,78.10660552978516,2.545317474164116,-0.5040286052478443,-103.43021403613615,-9.818811,9.411664,14.860302,32.46357,-17.07127,-12.423218,-7.1956267,-12.102905,-6.3125687,22.470697,-13.415975,9.754974,6.3500648,-0.05442979,19.671415,-29.95679,32.767166,-50.20748,39.157658,35.80455,-4.8667927,-1.0758437,-42.296597,-17.88047,62.912643,52.66114,-32.578114,0.44157267,27.01857
25,1.669674038887024,7.570952892303467,78.23614501953125,2.640482156812063,0.09264492387193028,-105.2764132616911,-10.970777,9.50943,15.107602,31.607637,-16.780106,-13.438067,-9.334767,-11.595726,-4.2527146,23.11822,-12.291211,9.871029,7.600337,-0.27148914,20.528769,-33.386654,35.061874,-49.97179,35.59144,33.901474,-3.911936,0.5484209,-46.51256,-19.052584,64.154526,49.643433,-35.63314,1.8392779,24.948273
26,1.9309872388839722,8.0470609664917,78.37024688720703,2.645242283261234,0.7032783533122904,-107.29340086617265,-11.861822,9.746824,15.39476,29.929241,-16.215084,-14.65938,-11.507331,-10.84119,-2.0397406,23.677809,-10.910826,10.033505,8.975941,-0.47304878,21.409264,-37.04497,37.484276,-49.54973,32.033787,31.246653,-3.0496154,2.121884,-50.809666,-20.261465,65.44664,46.319405,-39.42782,3.6112227,22.376545
27,2.229311943054199,8.509705543518066,78.49964141845703,2.6773069629909756,1.2823171911360678,-109.21578231757799,-12.548488,9.869798,15.591081,27.67999,-15.457461,-15.000033,-13.578797,-10.140284,0.041331377,24.235954,-9.492147,10.5467825,10.222884,-0.7893649,22.342604,-40.893524,40.0079,-48.999733,28.626322,28.306564,-2.3930843,3.579625,-55.214985,-21.50183,66.70468,42.743935,-43.014187,5.52181,19.7447
28,2.5202314853668213,8.957277297973633,78.6192398071289,2.590580979174687,1.701475862750687,-110.94076773384121,-13.109629,10.214617,15.56727,25.54994,-14.836785,-15.000033,-15.208464,-9.409966,1.7100539,24.58619,-8.114162,11.603226,11.301616,-1.0685295,23.438038,-44.998558,42.57833,-48.418915,25.53619,25.52398,-2.0291665,4.830666,-59.427746,-22.7064,67.327675,38.98633,-46.05509,7.258814,17.43525
29,2.80442214012146,9.384913444519043,78.70620727539062,2.3235962455306827,1.879313870405521,-112.49293242313944,-13.510907,10.965954,15.288921,23.636234,-14.455827,-15.000033,-16.222887,-8.511201,3.0811484,24.427305,-6.621972,13.542737,12.195307,-1.2401091,24.735636,-49.426105,45.171963,-47.778004,23.001825,22.730375,-2.0354285,5.904464,-63.68623,-23.872175,67.382996,35.34453,-48.787605,8.659402,15.32957
30,3.0631725788116455,9.78726577758789,78.77262878417969,1.7842681877817648,1.884501431157172,-113.97573890429109,-13.856038,12.196871,14.79165,21.860878,-14.258146,-15.000033,-16.74078,-7.240415,4.09511,23.765394,-4.9652696,15.000033,12.978003,-1.2289792,26.141771,-54.211414,47.777004,-47.11515,20.97439,19.799915,-2.3374197,6.825509,-68.026184,-25.004784,67.01468,31.808916,-51.41339,9.902372,13.238168
31,3.281691312789917,10.160883903503418,78.80438232421875,0.973879438050358,1.8223110303830037,-115.3425720289946,-14.366841,13.8084,14.101475,20.486437,-14.248398,-15.000033,-16.996668,-5.776587,4.3270025,23.068495,-3.4624314,15.000033,13.655832,-1.0546082,27.541513,-59.168663,50.330223,-46.429173,19.158543,17.32417,-2.748914,7.515836,-72.09172,-26.05589,65.97099,28.202534,-53.253212,11.039901,11.390513
32,3.5018365383148193,10.503263473510742,78.80652618408203,0.25773048860152026,1.802214839809183,-116.47841407542832,-14.94962,15.182808,13.414129,19.218317,-14.162429,-15.000033,-17.50205,-4.824136,3.826753,23.34545,-2.6923192,15.000033,14.170519,-1.0609622,28.89583,-64.111595,52.725113,-45.64887,17.337507,15.877813,-3.0689662,7.9209476,-75.54327,-26.942997,63.97159,24.432163,-53.621338,12.055241,10.014135
33,3.7241060733795166,10.794760704040527,78.75831604003906,-0.39277486547973167,1.9660526813089128,-117.3710674633083,-15.763042,16.373857,12.718959,18.09832,-14.022419,-15.000033,-18.445858,-4.444459,2.3332736,24.70385,-2.6940436,15.000033,14.521765,-1.2938815,29.793802,-69.03218,54.857475,-44.7449,15.781802,15.773358,-3.3035984,7.9027495,-78.098526,-27.565702,60.593555,20.616318,-51.523026,12.867616,9.151534
34,3.941859245300293,11.04763412475586,78.64807891845703,-1.057393522994898,2.3671751567757924,-118.06581538133211,-16.90153,17.524958,11.951389,17.114082,-13.854048,-15.000033,-19.73615,-4.464602,0.03871868,26.726294,-3.1764565,15.000033,14.740652,-1.577093,29.793802,-73.77537,56.285694,-43.76347,14.979782,16.769487,-3.562505,7.5828876,-79.746315,-27.763678,56.22204,17.225315,-47.551346,13.421009,8.5536175
35,4.145975589752197,11.250521659851074,78.4677734375,-1.6358874545952389,2.7666227467901376,-118.59702956753725,-18.029081,18.48691,11.170212,16.230295,-13.582981,-15.000033,-21.088135,-4.9036694,-2.5099146,29.419956,-4.113993,15.000033,14.7867985,-2.1089947,29.793802,-78.37414,57.71534,-42.779568,14.21303,18.201101,-3.7004926,7.2983537,-80.98337,-27.70701,51.258446,13.963817,-43.56561,13.676942,8.216447
36,4.3370361328125,11.416231155395508,78.21878051757812,-2.076138079177002,3.1449437860324485,-118.98503090629727,-19.116493,19.175907,10.386112,15.525301,-13.161248,-15.000033,-22.429817,-5.713293,-4.809192,32.691944,-5.4015827,15.000033,14.647506,-2.6233392,29.793802,-82.097305,58.74704,-41.29424,13.238767,19.802134,-3.6753676,7.265796,-82.01142,-27.356218,46.77959,10.958093,-41.232162,13.747329,8.028166
37,4.515159606933594,11.540657043457031,77.89926147460938,-2.325221621025811,3.5305267391626027,-119.19672732779351,-20.073557,19.473612,9.536787,14.828577,-12.655912,-15.000033,-23.798101,-7.017923,-6.8417287,36.696583,-7.1799374,15.000033,14.306551,-3.2505748,29.793802,-84.93345,59.33133,-39.176064,11.993623,21.733982,-3.2924314,7.548711,-82.652405,-26.694794,42.64755,7.9277267,-41.4352,13.531366,8.163345
38,4.689541816711426,11.626649856567383,77.50118255615234,-2.394404750124141,3.9066306118104617,-119.2045933820273,-20.916967,19.43869,8.643169,14.204691,-12.102893,-15.000033,-25.091116,-8.864224,-8.760654,41.300415,-9.416398,15.000033,13.778078,-3.9856236,29.793802,-87.19078,59.43758,-36.485,10.737639,24.113636,-2.644874,7.9594727,-83.013565,-25.69005,38.549187,4.9662576,-43.108196,13.056941,8.6170635
39,4.863739013671875,11.67333984375,77.02438354492188,-2.3377132318141527,4.223686925507901,-119.04605770360229,-21.845846,19.25477,7.8415265,14.112295,-11.411723,-15.000033,-26.14375,-11.012244,-10.3653345,46.029087,-11.746963,15.000033,13.103796,-4.731265,29.793802,-89.042816,59.125797,-33.67088,9.607617,26.33534,-2.0619335,8.427461,-83.36231,-24.3922,34.76291,2.2874374,-45.13753,12.538151,9.088896
40,5.0380120277404785,11.72990894317627,76.5395278930664,-2.2231362821124243,4.451455912065803,-118.7725838275459,-23.08732,19.107319,7.2778583,14.998908,-10.471493,-15.000033,-26.876541,-13.172942,-11.511335,50.47172,-13.811902,15.000033,12.326334,-5.4107275,29.793802,-90.60624,58.53913,-31.181078,8.639719,27.811108,-1.878926,8.920341,-83.85996,-22.942917,31.527584,-0.0034311493,-46.437134,12.216277,9.312639
41,5.217228889465332,11.782062530517578,76.02677154541016,-2.0577423451543684,4.623770928858821,-118.35711971402964,-24.735256,19.04392,7.206247,17.01365,-8.851218,-15.000033,-27.358828,-15.255602,-12.146051,54.65681,-15.539556,15.000033,11.388656,-6.080555,29.793802,-91.75264,57.758434,-29.014057,7.649635,28.00421,-2.3166487,9.512777,-84.30219,-21.45836,28.849258,-2.2043924,-46.652744,12.205326,9.252359
42,5.371273994445801,11.838154792785645,75.4645004272461,-1.845849997157604,4.756305424415295,-117.79601545429908,-26.657217,19.023413,7.510023,19.850468,-6.7001476,-15.000033,-27.643854,-17.328669,-12.409758,58.752205,-17.096664,15.000033,10.300484,-6.7567406,29.793802,-92.48957,56.77687,-27.011974,6.558856,27.308126,-3.1580615,10.19596,-84.49142,-19.970789,26.564402,-4.535219,-46.356007,12.364031,9.056009
43,5.504278659820557,11.881027221679688,74.82963562011719,-1.663212265865036,4.795747772137074,-117.19083200986691,-28.72912,19.081354,7.749638,23.236713,-4.7485466,-15.000033,-27.666622,-19.3294,-12.477516,62.60986,-18.50678,15.000033,9.212829,-7.3174777,29.793802,-93.04077,55.649597,-25.344048,5.512082,26.56514,-4.0768886,10.83533,-84.52666,-18.543314,24.623833,-6.8215604,-45.867184,12.560033,8.759607
